BINID	Tool	genome_id	length_gs	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	seq_length_mean	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
cluster_9461	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0023273691268436854	0.0019342359767891683	517	4502.0	4502	1	4502	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4363	Vamb fa045c0 (J1)	MIKI-NS20	5362682	1.0	1.0	NA	0.002325515479008451	0.014423076923076924	208	4157.0	12471	3	12471	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1860	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0023216825296879144	0.0019342359767891683	517	4491.0	4491	1	4491	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_50	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0023097923719985754	0.0019342359767891683	517	4468.0	4468	1	4468	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2966	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0023097923719985754	0.0019342359767891683	517	4468.0	4468	1	4468	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6645	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0022979022143092363	0.0019342359767891683	517	4445.0	4445	1	4445	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_43	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0022922156171534653	0.0019342359767891683	517	4434.0	4434	1	4434	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7757	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0022911816903978706	0.0019342359767891683	517	4432.0	4432	1	4432	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9457	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0022823933129753156	0.0019342359767891683	517	4415.0	4415	1	4415	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4289	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.00225809603421884	0.0019342359767891683	517	4368.0	4368	1	4368	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4833	Vamb fa045c0 (J1)	MIKI-NS15	6804298	1.0	1.0	NA	0.002254310437314768	0.020833333333333332	96	7669.5	15339	2	15339	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7029	Vamb fa045c0 (J1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0022507529570307107	0.012195121951219513	82	11090.0	11090	1	11090	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4239	Vamb fa045c0 (J1)	MIKI-NS10	2092134	1.0	1.0	NA	0.0022441201185010137	0.01	100	4695.0	4695	1	4695	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7732	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0022343157188401616	0.0019342359767891683	517	4322.0	4322	1	4322	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2918	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0022317309019511747	0.0019342359767891683	517	4317.0	4317	1	4317	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2522	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002227078231550999	0.0019342359767891683	517	4308.0	4308	1	4308	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2853	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0022193237808840385	0.0019342359767891683	517	4293.0	4293	1	4293	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3861	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0022151880738616597	0.0019342359767891683	517	4285.0	4285	1	4285	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7986	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002208984513328091	0.0019342359767891683	517	4273.0	4273	1	4273	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1258	Vamb fa045c0 (J1)	MIKI-NS12	2251851	1.0	1.0	NA	0.002192862671642129	0.013888888888888888	72	4938.0	4938	1	4938	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1567	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0021841702711938183	0.0019342359767891683	517	4225.0	4225	1	4225	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5761	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002179000637415845	0.0019342359767891683	517	4215.0	4215	1	4215	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1803	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002175898857149061	0.0019342359767891683	517	4209.0	4209	1	4209	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4480	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0021593560290595454	0.0019342359767891683	517	4177.0	4177	1	4177	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_799	Vamb fa045c0 (J1)	MIKI-NS08	2548574	0.09097996284501061	0.09090909090909091	NA	0.002152183927168683	0.1	10	5480.727272727273	60288	11	5485	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4801	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0021448810544812194	0.0019342359767891683	517	4149.0	4149	1	4149	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3167	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0021386774939476513	0.0019342359767891683	517	4137.0	4137	1	4137	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6656	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002137126603814259	0.0019342359767891683	517	4134.0	4134	1	4134	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4104	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002109210581413202	0.0019342359767891683	517	4080.0	4080	1	4080	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_57	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0021024900575018365	0.0019342359767891683	517	4067.0	4067	1	4067	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6576	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002094735606834876	0.0019342359767891683	517	4052.0	4052	1	4052	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2979	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0020895659730569027	0.0019342359767891683	517	4042.0	4042	1	4042	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3939	Vamb fa045c0 (J1)	MIKI-NS15	6804298	0.577736217271101	0.5	NA	0.0020883858996181533	0.010416666666666666	96	12298.0	24596	2	14210	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8019	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0020849133026567264	0.0019342359767891683	517	4033.0	4033	1	4033	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9406	Vamb fa045c0 (J1)	MIKI-NS15	6804298	1.0	1.0	NA	0.0020841238875781163	0.010416666666666666	96	14181.0	14181	1	14181	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3554	Vamb fa045c0 (J1)	MIKI-NS10	2092134	1.0	1.0	NA	0.0020801726849236234	0.01	100	4352.0	4352	1	4352	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6319	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002079226705500956	0.0019342359767891683	517	4022.0	4022	1	4022	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4526	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002076641888611969	0.0019342359767891683	517	4017.0	4017	1	4017	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1636	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0020750909984785766	0.0019342359767891683	517	4014.0	4014	1	4014	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7541	Vamb fa045c0 (J1)	MIKI-NS10	2092134	1.0	1.0	NA	0.00205914152726355	0.01	100	4308.0	4308	1	4308	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8047	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002051827646477696	0.0019342359767891683	517	3969.0	3969	1	3969	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5610	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0020420053422995463	0.0019342359767891683	517	3950.0	3950	1	3950	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9205	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0020368357085215724	0.0019342359767891683	517	3940.0	3940	1	3940	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2379	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0020295982212324096	0.0019342359767891683	517	3926.0	3926	1	3926	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8724	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0020270134043434227	0.0019342359767891683	517	3921.0	3921	1	3921	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4904	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002024428587454436	0.0019342359767891683	517	3916.0	3916	1	3916	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2221	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0020187419902986652	0.0019342359767891683	517	3905.0	3905	1	3905	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4704	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002017191100165273	0.0019342359767891683	517	3902.0	3902	1	3902	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2426	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002017191100165273	0.0019342359767891683	517	3902.0	3902	1	3902	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4513	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.002016674136787476	0.0019342359767891683	517	3901.0	3901	1	3901	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4072	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0020027161255869474	0.0019342359767891683	517	3874.0	3874	1	3874	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4976	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001995478638297784	0.0019342359767891683	517	3860.0	3860	1	3860	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7855	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0019856563341196344	0.0019342359767891683	517	3841.0	3841	1	3841	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5136	Vamb fa045c0 (J1)	MIKI-NS02	2999760	1.0	1.0	NA	0.0019598234525428702	0.023255813953488372	43	5879.0	5879	1	5879	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4499	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0019520537145628067	0.0019342359767891683	517	3776.0	3776	1	3776	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5547	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0019463671174070358	0.0019342359767891683	517	3765.0	3765	1	3765	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3370	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001934993923095494	0.0019342359767891683	517	3743.0	3743	1	3743	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3423	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0019267225090507363	0.0019342359767891683	517	3727.0	3727	1	3727	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7290	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0019194850217615733	0.0019342359767891683	517	3713.0	3713	1	3713	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4806	Vamb fa045c0 (J1)	MIKI-NS15	6804298	1.0	1.0	NA	0.0019076178027476163	0.010416666666666666	96	12980.0	12980	1	12980	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1517	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0019034591570498555	0.0019342359767891683	517	3682.0	3682	1	3682	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9265	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0019008743401608688	0.0019342359767891683	517	3677.0	3677	1	3677	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7448	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0018962216697606925	0.0019342359767891683	517	3668.0	3668	1	3668	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6654	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0018760600980265957	0.0019342359767891683	517	3629.0	3629	1	3629	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3806	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001867788683981838	0.0019342359767891683	517	3613.0	3613	1	3613	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8935	Vamb fa045c0 (J1)	MIKI-NS20	5362682	1.0	1.0	NA	0.0018671627368544322	0.004807692307692308	208	10013.0	10013	1	10013	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3704	Vamb fa045c0 (J1)	MIKI-NS20	5362682	1.0	1.0	NA	0.0018597037825476134	0.014423076923076924	208	3324.3333333333335	9973	3	9973	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4183	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0018465931854921465	0.0019342359767891683	517	3572.0	3572	1	3572	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2937	Vamb fa045c0 (J1)	MIKI-NS03	4487888	1.0	1.0	NA	0.0018380583472671333	0.006622516556291391	151	8249.0	8249	1	8249	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5573	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0018212619799800763	0.0019342359767891683	517	3523.0	3523	1	3523	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_276	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0018140244926909133	0.0019342359767891683	517	3509.0	3509	1	3509	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5036	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001813507529313116	0.0019342359767891683	517	3508.0	3508	1	3508	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1579	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0018093718222907372	0.0019342359767891683	517	3500.0	3500	1	3500	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3195	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0018067870054017502	0.0019342359767891683	517	3495.0	3495	1	3495	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8888	Vamb fa045c0 (J1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0018040525730429206	0.012195121951219513	82	8889.0	8889	1	8889	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7520	Vamb fa045c0 (J1)	MIKI-NS02	2999760	1.0	1.0	NA	0.001794476891484652	0.023255813953488372	43	5383.0	5383	1	5383	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4530	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001774218312600517	0.0019342359767891683	517	3432.0	3432	1	3432	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_72	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0017602603013999886	0.0019342359767891683	517	3405.0	3405	1	3405	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_291	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0017519888873552309	0.0019342359767891683	517	3389.0	3389	1	3389	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6502	Vamb fa045c0 (J1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0017502699279921417	0.012195121951219513	82	8624.0	8624	1	8624	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4125	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0017488871070884468	0.0019342359767891683	517	3383.0	3383	1	3383	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6216	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0017442344366882705	0.0019342359767891683	517	3374.0	3374	1	3374	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7502	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0017437174733104732	0.0019342359767891683	517	3373.0	3373	1	3373	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8585	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001740615693043689	0.0019342359767891683	517	3367.0	3367	1	3367	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_340	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0017369969493991077	0.0019342359767891683	517	3360.0	3360	1	3360	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3648	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0017313103522433367	0.0019342359767891683	517	3349.0	3349	1	3349	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1339	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001716835377665011	0.0019342359767891683	517	3321.0	3321	1	3321	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5832	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0017147675241538213	0.0019342359767891683	517	3317.0	3317	1	3317	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7605	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0017085639636202532	0.0019342359767891683	517	3305.0	3305	1	3305	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4269	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016961568425531168	0.0019342359767891683	517	3281.0	3281	1	3281	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8680	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016827157947303854	0.0019342359767891683	517	3255.0	3255	1	3255	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4271	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001679097051085804	0.0019342359767891683	517	3248.0	3248	1	3248	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1500	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016749613440634253	0.0019342359767891683	517	3240.0	3240	1	3240	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1601	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016516979920625442	0.0019342359767891683	517	3195.0	3195	1	3195	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7548	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016506640653069496	0.0019342359767891683	517	3193.0	3193	1	3193	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5812	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016444605047733814	0.0019342359767891683	517	3181.0	3181	1	3181	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7377	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016423926512621919	0.0019342359767891683	517	3177.0	3177	1	3177	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6064	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016423926512621919	0.0019342359767891683	517	3177.0	3177	1	3177	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1662	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016418756878843945	0.0019342359767891683	517	3176.0	3176	1	3176	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_615	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016372230174842184	0.0019342359767891683	517	3167.0	3167	1	3167	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1864	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016320533837062448	0.0019342359767891683	517	3157.0	3157	1	3157	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5821	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016315364203284474	0.0019342359767891683	517	3156.0	3156	1	3156	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7591	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016258498231726767	0.0019342359767891683	517	3145.0	3145	1	3145	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6356	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001622231079528095	0.0019342359767891683	517	3138.0	3138	1	3138	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4475	Vamb fa045c0 (J1)	MIKI-NS06	1964616	1.0	1.0	NA	0.0016216909564006402	0.03225806451612903	31	3186.0	3186	1	3186	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5444	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016139596654833376	0.0019342359767891683	517	3122.0	3122	1	3122	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6282	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016129257387277427	0.0019342359767891683	517	3120.0	3120	1	3120	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5749	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016082730683275666	0.0019342359767891683	517	3111.0	3111	1	3111	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_437	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0016005186176606062	0.0019342359767891683	517	3096.0	3096	1	3096	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5072	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0015958659472604302	0.0019342359767891683	517	3087.0	3087	1	3087	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3515	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0015870775698378751	0.0019342359767891683	517	3070.0	3070	1	3070	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9372	Vamb fa045c0 (J1)	MIKI-NS03	4487888	1.0	1.0	NA	0.0015862695325730054	0.006622516556291391	151	7119.0	7119	1	7119	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1937	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0015793231191709148	0.0019342359767891683	517	3055.0	3055	1	3055	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5264	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0015793231191709148	0.0019342359767891683	517	3055.0	3055	1	3055	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6582	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0015788061557931174	0.0019342359767891683	517	3054.0	3054	1	3054	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3492	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001571051705126157	0.0019342359767891683	517	3039.0	3039	1	3039	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8445	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001571051705126157	0.0019342359767891683	517	3039.0	3039	1	3039	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1126	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001567949924859373	0.0019342359767891683	517	3033.0	3033	1	3033	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3191	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001563297254459197	0.0019342359767891683	517	3024.0	3024	1	3024	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7175	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0015622633277036023	0.0019342359767891683	517	3022.0	3022	1	3022	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1063	Vamb fa045c0 (J1)	MIKI-NS09	2039640	1.0	1.0	NA	0.0015615500774646507	0.045454545454545456	22	3185.0	3185	1	3185	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5220	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.00156071243757021	0.0019342359767891683	517	3019.0	3019	1	3019	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8120	Vamb fa045c0 (J1)	MIKI-NS10	2092134	1.0	1.0	NA	0.0015567836477013422	0.01	100	3257.0	3257	1	3257	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6624	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0015534749502810472	0.0019342359767891683	517	3005.0	3005	1	3005	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3332	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0015410678292139106	0.0019342359767891683	517	2981.0	2981	1	2981	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5664	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0015410678292139106	0.0019342359767891683	517	2981.0	2981	1	2981	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3411	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0015281437447689768	0.0019342359767891683	517	2956.0	2956	1	2956	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_184	Vamb fa045c0 (J1)	MIKI-NS10	2092134	1.0	1.0	NA	0.0015142433515252848	0.01	100	3168.0	3168	1	3168	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
