Assemblies	A-STAR_contig_hybrid	A-STAR_scaffold_hybrid	ABySS_short	HipMer_cgraph-ono_short	HipMer_cgraph_short	HipMer_Metagenome_short	Miniasm_GATB_hybrid	Megahit_v1.1.4-2_short	Megahit_v1.1.2_short	metaSPAdes_v3.13.0_short	metaSPAdes_v3.13.1_short	Ray-Meta_short	SPAdes_v3.14-dev_short	Flye_long	Megahit_V1.2.7-inhouse_short	metaSPAdes_v3.13.1-inhouse_short	OPERA-MS-inhouse_hybrid	pooled_short_gsa	pooled_long_gsa	pooled_hybrid_gsa
Nitratifractor_salsuginis_DSM_16511_genomic	25.217	23.963	0.030	6.229	6.013	3.111	29.145	0.497	7.843	6.350	6.407	0.138	0.316	0.0	13.373	7.015	5.264	98.803	99.413	99.974
Nitratiruptor_sp_SB155_2_genomic	15.401	14.742	0.0	2.682	2.526	1.156	15.204	0.460	6.131	3.998	3.935	0.056	0.617	0.0	8.125	3.949	3.866	97.711	98.703	99.982
Nitrosococcus_halophilus_Nc_4_genomic	55.348	55.373	49.578	98.303	98.288	97.115	89.580	88.198	97.506	97.314	97.291	97.943	99.216	86.668	94.824	97.502	0.771	100.000	99.999	100.000
Nitrosococcus_oceani_ATCC_19707_genomic	97.710	97.689	98.969	99.281	99.371	98.785	89.159	90.121	99.069	98.419	98.471	99.198	99.701	0.0	98.476	98.969	87.123	100.000	99.994	100.000
Nitrosopumilus_maritimus_SCM1_genomic	3.353	3.299	0.0	0.208	0.208	0.035	2.163	0.240	1.635	0.788	0.727	0.0	0.151	0.0	1.514	0.627	1.645	88.672	94.659	99.497
Nocardia_seriolae_strain_EM150506_genomic	0.189	0.186	0.028	0.072	0.072	0.069	0.114	0.064	0.123	0.096	0.099	0.048	0.088	0.0	0.112	0.107	0.127	23.720	59.742	70.371
Nocardiopsis_dassonvillei_strain_NOCA502F_genomic	0.665	0.662	0.0	0.0	0.0	0.001	0.088	0.043	0.215	0.062	0.061	0.0	0.071	0.0	0.337	0.118	0.207	60.428	83.491	94.242
Nodularia_spumigena_CCY9414_genomic	5.704	5.552	0.0	0.491	0.491	0.319	3.288	0.523	2.238	1.703	1.675	0.193	0.324	0.0	3.615	1.696	2.556	88.890	95.224	99.535
Nonlabens_dokdonensis_DSW_6_genomic	85.855	85.858	0.183	97.451	97.510	97.717	95.981	95.384	97.868	97.448	97.509	93.447	71.169	0.0	97.235	97.053	95.197	99.999	99.983	99.999
Nonlabens_marinus_S1_08_genomic	1.879	1.876	0.0	0.023	0.023	0.018	0.729	0.127	0.938	0.318	0.356	0.0	0.003	0.0	1.209	0.413	0.861	78.738	90.187	98.060
Nonlabens_sp_Hel1_33_55_genomic	60.524	59.915	0.0	25.761	25.010	18.497	64.501	0.733	20.311	19.593	19.785	0.702	0.743	0.0	33.355	16.488	7.274	99.869	99.826	99.992
Nonlabens_sp_MIC269_genomic	90.926	91.209	0.579	97.729	97.781	97.395	90.751	97.353	97.580	97.434	97.455	96.240	96.717	0.0	97.369	97.531	93.977	100.000	99.984	100.000
Novosphingobium_pentaromativorans_US6_1_genomic	23.458	23.162	0.016	9.124	8.854	6.533	25.441	1.106	9.318	6.807	6.852	0.925	0.427	0.0	11.359	6.520	4.286	99.611	99.600	99.991
Novosphingobium_sp_PP1Y_genomic	58.148	58.039	0.594	97.945	97.938	98.067	74.621	95.138	97.497	98.120	97.843	93.728	79.551	0.0	95.683	97.465	78.169	99.999	99.988	99.999
Oceanithermus_profundus_DSM_14977_genomic	2.979	2.971	0.0	0.079	0.079	0.026	1.240	0.222	1.319	0.444	0.500	0.0	0.170	0.0	1.589	0.422	0.877	83.558	91.964	98.990
Oceanobacillus_iheyensis_HTE831_genomic	4.918	4.636	0.0	0.283	0.272	0.087	2.565	0.360	2.062	1.257	1.263	0.021	0.388	0.0	2.964	1.104	1.962	88.896	95.028	99.460
Octadecabacter_antarcticus_307_genomic	47.933	47.837	0.567	93.310	93.371	90.644	78.081	78.688	89.675	89.175	89.573	85.556	39.150	0.0	87.750	89.184	64.637	99.998	99.987	99.998
Octadecabacter_arcticus_238_genomic	20.339	20.198	0.261	6.716	6.413	3.907	21.485	1.366	8.262	5.574	5.605	0.881	0.853	0.0	9.805	5.505	4.800	99.005	99.459	99.992
Octadecabacter_temperatus_strain_SB1_genomic	31.203	29.702	0.0	8.009	7.769	4.951	35.081	0.471	10.428	8.661	8.826	0.065	0.453	0.0	15.771	8.939	6.618	99.443	99.549	99.998
Oleispira_antarctica_RB_8_genomic	77.919	78.121	0.031	78.306	77.484	72.491	93.902	3.038	82.796	77.354	77.188	20.262	4.535	0.0	89.019	61.415	45.012	99.998	99.969	99.999
Oscillibacter_valericigenes_Sjm18_20_genomic	77.581	77.600	0.231	94.218	94.384	93.120	85.460	72.144	93.414	93.019	92.954	87.154	25.182	0.0	93.270	92.965	74.002	99.999	99.996	99.999
Owenweeksia_hongkongensis_DSM_17368_genomic	80.290	80.597	0.037	99.390	99.281	98.957	98.134	85.917	99.285	99.180	99.214	94.027	35.008	0.0	99.153	98.567	98.310	99.999	99.991	99.999
Paenibacillus_durus_DSM_1735_genomic	0.220	0.220	0.0	0.065	0.064	0.067	0.098	0.092	0.118	0.118	0.117	0.046	0.121	0.0	0.224	0.125	0.121	34.401	68.756	80.864
Paenibacillus_sp_LPB0068_genomic	43.062	41.441	0.011	13.219	12.770	8.527	45.806	0.699	12.639	12.720	12.527	0.683	0.474	0.0	21.091	12.863	6.433	99.554	99.736	99.990
Palaeococcus_pacificus_DY20341_genomic	99.745	99.768	99.733	99.784	99.782	99.455	84.588	99.522	99.690	99.617	99.631	99.518	99.747	0.0	99.455	99.752	98.513	100.000	99.993	100.000
Paraglaciecola_psychrophila_170_genomic	84.893	84.865	0.0	60.448	59.257	52.285	88.506	1.512	57.369	54.771	54.977	6.905	1.630	0.0	74.184	40.082	18.111	99.988	99.950	100.000
Paraoerskovia_marina_strain_DSM_22126_genomic	98.190	98.176	0.020	97.917	97.821	97.456	96.043	62.813	98.275	94.427	94.392	77.324	15.919	0.0	97.121	68.847	95.508	99.999	99.976	99.999
Parvularcula_bermudensis_HTCC2503_genomic	82.632	82.479	0.0	73.102	71.936	66.568	94.661	2.402	78.991	67.181	67.174	14.710	1.946	0.0	86.625	51.527	32.698	99.991	99.968	99.997
Pelagibacterium_halotolerans_B2_genomic	62.114	59.477	0.0	30.908	30.118	23.354	71.099	1.092	26.789	20.804	21.067	1.283	3.033	0.0	34.642	16.702	7.862	99.855	99.882	99.997
Pelobacter_acetylenicus_strain_DSM_3247_genomic	98.954	98.954	91.411	98.326	99.072	97.996	91.150	98.067	98.656	98.769	98.745	98.954	100.000	38.196	97.868	98.988	4.699	100.000	100.000	100.000
Pelobacter_carbinolicus_DSM_2380_genomic	33.574	33.611	0.346	99.023	99.077	98.466	50.316	97.607	98.638	97.651	97.684	96.230	87.516	0.0	97.548	97.559	96.748	99.999	99.984	99.999
Persephonella_marina_EX_H1_genomic	89.976	89.521	0.0	54.052	52.687	45.865	89.223	1.088	53.348	49.725	50.113	4.517	1.262	0.0	75.997	39.041	20.148	99.988	99.945	99.997
Phaeobacter_gallaeciensis_210_Roseobacter_gallaeciensis_genomic	23.366	22.370	0.0	9.801	9.394	5.287	25.647	1.248	8.767	4.639	4.657	0.186	0.455	0.0	10.686	3.852	6.053	99.605	99.665	99.991
Phaeobacter_gallaeciensis_DSM_26640_genomic	56.549	55.909	0.076	97.622	97.745	97.343	90.349	75.029	91.342	94.377	94.899	86.733	22.039	0.0	87.110	92.380	74.542	99.994	99.910	99.994
Phaeobacter_gallaeciensis_strain_JL2886_genomic	72.763	72.234	0.0	44.796	43.707	36.193	79.854	1.876	37.568	28.079	27.803	3.451	1.405	0.0	43.801	20.121	8.652	99.966	99.952	99.998
Photobacterium_gaetbulicola_Gung47_genomic	73.354	72.109	0.033	38.423	37.660	29.993	75.513	1.322	33.048	29.740	29.565	1.903	1.173	0.0	44.808	26.078	9.133	99.933	99.877	99.998
Photobacterium_profundum_SS9_genomic	67.271	66.052	0.103	38.317	37.424	30.105	70.184	1.796	31.113	28.101	28.317	2.051	1.352	0.0	40.912	23.312	9.056	99.921	99.913	99.997
Phycisphaera_mikurensis_NBRC_102666_genomic	8.343	8.076	0.0	0.692	0.674	0.300	7.260	0.431	4.104	1.274	1.285	0.045	0.288	0.0	3.581	0.985	2.733	94.651	97.494	99.922
Piscirickettsia_salmonis_strain_AY3800B_genomic	6.125	6.866	1.684	10.345	8.576	11.596	3.100	10.414	7.428	9.414	14.711	8.516	9.057	0.0	6.791	10.221	1.723	36.942	35.635	25.632
Piscirickettsia_salmonis_strain_AY6297B_genomic	7.069	7.559	1.920	10.628	8.240	11.054	2.580	9.741	13.301	10.186	9.859	9.801	11.836	0.0	9.606	8.577	5.011	99.996	98.844	99.996
Piscirickettsia_salmonis_strain_AY6492A_genomic	3.180	2.354	0.015	3.396	3.030	2.376	2.308	0.439	1.888	1.192	0.619	0.280	0.081	0.0	1.568	0.822	1.307	40.031	40.219	43.113
Piscirickettsia_salmonis_strain_AY6532B_genomic	5.097	6.336	1.861	8.126	8.191	7.068	3.304	8.954	9.286	7.796	6.677	8.343	5.778	0.0	9.689	7.477	1.479	38.298	49.893	63.133
Piscirickettsia_salmonis_strain_CGR02_genomic	5.569	5.438	1.370	7.420	10.822	9.254	3.278	11.180	8.223	9.931	5.731	8.265	6.837	0.0	10.582	6.733	2.512	36.262	26.578	26.795
Piscirickettsia_salmonis_strain_PM21567A_genomic	3.090	2.966	0.0	3.661	3.744	2.166	2.310	0.725	2.175	0.833	1.419	0.350	0.144	0.0	1.268	0.798	1.978	41.520	59.518	70.035
Piscirickettsia_salmonis_strain_PM22180B_genomic	6.830	4.601	1.715	9.829	8.449	6.349	2.669	8.459	9.097	9.057	6.915	9.641	10.190	0.0	9.414	10.510	0.935	45.080	63.098	77.155
Piscirickettsia_salmonis_strain_PM23019A_genomic	3.877	3.763	0.039	4.390	3.814	2.983	3.078	0.441	3.230	1.370	1.452	0.351	0.189	0.0	2.348	1.044	2.099	61.596	89.479	99.361
Piscirickettsia_salmonis_strain_PM25344B_genomic	2.304	1.819	1.132	0.592	0.771	1.111	0.772	0.653	1.424	1.072	0.607	3.925	0.843	0.0	0.854	1.080	0.261	50.566	86.922	95.382
Piscirickettsia_salmonis_strain_PM31429B_genomic	5.878	7.343	1.525	10.422	13.980	8.713	1.407	8.119	7.423	8.718	9.159	7.459	8.621	0.0	10.522	10.686	1.994	68.044	97.887	99.992
Piscirickettsia_salmonis_strain_PM37984A_genomic	3.234	3.991	0.016	3.484	3.984	3.131	3.524	0.460	3.171	2.074	1.707	0.428	0.187	0.0	2.584	1.440	2.254	59.080	88.783	99.286
Piscirickettsia_salmonis_strain_PM49811B_genomic	6.469	6.268	1.464	7.002	4.727	6.645	1.275	5.681	7.345	3.958	7.937	7.607	3.543	0.0	6.777	5.937	0.975	93.570	99.143	99.990
Piscirickettsia_salmonis_strain_PM51819A_genomic	1.828	2.048	0.0	2.142	1.963	1.179	0.862	0.732	1.707	0.515	0.802	0.184	0.072	0.0	1.535	0.559	1.497	18.204	33.245	36.264
Piscirickettsia_salmonis_strain_PM58386B_genomic	6.486	6.565	1.508	13.667	12.575	8.730	1.141	7.155	8.994	11.243	10.770	10.415	16.346	0.0	6.830	12.259	2.339	46.179	54.987	76.653
Piscirickettsia_salmonis_strain_PSCGR01_genomic	6.456	5.315	1.415	6.661	8.427	9.324	2.147	7.010	8.937	7.489	6.409	8.764	6.273	0.0	6.763	5.756	3.615	60.216	91.902	99.969
Planktomarina_temperata_RCA23_genomic	7.306	6.967	0.0	0.513	0.498	0.266	4.665	0.291	2.884	1.654	1.661	0.042	0.191	0.0	4.129	1.678	2.530	93.207	96.358	99.787
Planococcus_antarcticus_DSM_14505_genomic	16.852	16.408	0.0	3.593	3.470	2.254	16.895	0.627	6.208	4.645	4.712	0.394	0.424	0.0	8.195	4.778	5.123	97.916	98.933	99.983
Planococcus_donghaensis_strain_DSM_22276_genomic	53.606	53.641	0.127	97.427	97.444	97.163	84.581	91.873	96.816	96.545	96.642	92.297	61.954	0.0	94.220	96.640	93.549	99.997	99.977	99.997
Planococcus_kocurii_strain_ATCC_43650_genomic	7.119	7.105	0.0	0.447	0.447	0.204	4.322	0.462	2.652	1.411	1.425	0.0	0.128	0.0	3.433	1.102	1.995	93.563	97.028	99.762
Planococcus_maritimus_strain_DSM_17275_genomic	9.664	9.557	0.0	1.566	1.525	0.687	6.178	0.217	4.088	1.640	1.651	0.0	0.167	0.0	3.241	1.917	2.808	96.989	98.438	99.977
Planococcus_plakortidis_strain_DSM_23997_genomic	0.042	0.043	0.024	0.0	0.0	0.011	0.0	0.014	0.010	0.007	0.012	0.0	0.019	0.0	0.018	0.009	0.018	17.262	52.848	63.084
Polaribacter_sp_Hel1_33_78_genomic	17.726	16.374	0.0	4.263	4.213	2.153	20.114	0.543	7.643	3.274	3.368	0.098	0.453	0.0	7.148	2.895	4.436	98.352	98.938	99.969
Polaribacter_sp_LPB0003_genomic	68.603	66.986	0.015	39.718	38.764	31.362	77.258	1.509	32.635	18.836	18.994	1.824	0.955	0.0	32.130	13.786	7.253	99.950	99.967	99.998
Polaribacter_sp_MED152_genomic	4.944	4.920	0.0	0.413	0.410	0.205	3.303	0.267	2.285	1.018	1.031	0.0	0.860	0.0	2.446	0.850	1.562	91.728	96.444	99.770
Prochlorococcus_marinus_AS9601_genomic	0.017	0.0	0.0	0.0	0.045	0.0	0.0	0.043	0.019	0.013	0.022	0.0	0.024	0.0	0.025	0.004	0.021	18.300	54.350	63.770
Prochlorococcus_marinus_bv_HNLC1_genomic	88.025	88.473	0.0	90.285	89.834	88.500	93.875	9.505	93.604	84.901	84.736	50.557	5.925	0.0	93.433	55.953	73.447	99.316	99.946	99.999
Prochlorococcus_marinus_bv_HNLC2_genomic	95.343	95.502	0.0	93.229	92.905	92.036	97.564	16.875	95.509	89.730	89.421	59.035	6.696	0.0	94.281	56.586	80.268	99.930	99.961	99.998
Prochlorococcus_marinus_str_MIT_9211_genomic	2.454	2.444	0.0	0.083	0.078	0.030	0.816	0.107	1.162	0.684	0.684	0.0	0.164	0.0	1.835	0.606	1.308	81.383	91.059	98.752
Prochlorococcus_marinus_str_MIT_9215_genomic	1.737	1.733	0.0	0.136	0.141	0.071	0.809	0.281	0.958	0.227	0.232	0.0	0.172	0.0	0.996	0.162	0.610	89.513	95.324	99.576
Prochlorococcus_marinus_str_MIT_9301_genomic	51.780	48.047	0.0	90.072	89.209	86.322	84.860	11.832	46.789	67.144	67.515	38.704	4.880	0.0	51.320	44.299	18.824	99.995	99.979	99.995
Prochlorococcus_marinus_str_MIT_9303_genomic	14.694	13.938	0.0	7.468	7.354	5.009	18.558	0.764	6.229	4.573	4.448	0.375	0.420	0.0	7.033	4.482	2.905	99.815	99.880	99.997
Prochlorococcus_marinus_str_MIT_9312_genomic	2.579	2.611	0.0	0.171	0.171	0.066	1.406	0.153	1.323	0.320	0.325	0.0	0.180	0.0	0.853	0.210	0.954	93.066	97.062	99.870
Prochlorococcus_marinus_str_MIT_9313_genomic	39.164	37.712	0.0	74.138	73.834	67.997	71.419	3.746	33.039	66.230	65.227	48.155	10.936	0.0	49.595	52.322	6.664	99.997	99.972	99.998
Prochlorococcus_marinus_str_MIT_9515_genomic	75.284	74.659	0.0	92.250	91.838	89.602	95.393	12.404	89.305	82.802	83.533	52.709	7.454	0.0	83.962	58.286	56.014	99.994	99.936	99.994
Prochlorococcus_marinus_str_NATL1A_genomic	2.593	2.335	0.0	0.900	0.898	0.564	4.575	0.199	0.899	0.686	0.739	0.032	0.088	0.0	0.977	0.821	0.963	91.119	96.035	99.761
Prochlorococcus_marinus_str_NATL2A_genomic	0.100	0.051	0.0	0.098	0.098	0.032	0.125	0.047	0.004	0.108	0.0	0.0	0.012	0.0	0.036	0.072	0.120	29.726	64.065	75.825
Prochlorococcus_marinus_subsp_marinus_str_CCMP1375_genomic	40.477	39.991	0.0	12.885	12.469	7.886	44.503	0.648	12.790	9.439	9.439	0.093	0.474	0.0	19.116	10.042	5.718	99.597	99.444	99.997
Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_genomic	12.524	11.912	0.0	2.550	2.513	1.165	12.027	0.452	5.939	2.140	2.157	0.0	0.524	0.0	5.216	1.589	4.425	98.054	99.063	99.990
Prochlorococcus_sp_MIT_0604_genomic	10.708	9.757	0.0	4.406	4.175	2.736	13.773	0.516	4.169	2.805	2.872	0.178	1.570	0.0	3.966	1.969	2.554	99.148	99.607	99.993
Prochlorococcus_sp_MIT_0801_genomic	6.724	6.669	0.0	2.349	2.268	1.009	10.700	0.389	2.011	1.956	2.112	0.120	0.038	0.0	1.878	1.705	1.321	96.851	98.159	99.957
Prosthecochloris_sp_CIB_2401_genomic	2.496	2.466	0.0	0.126	0.126	0.072	0.670	0.182	0.896	0.726	0.771	0.022	0.137	0.0	1.688	0.578	1.037	76.756	89.363	97.833
Pseudanabaena_sp_PCC_7367_genomic	15.663	15.039	0.0	2.455	2.351	1.103	13.920	0.726	6.215	4.374	4.402	0.209	0.329	0.0	8.781	4.568	4.678	96.840	98.331	99.926
Pseudoalteromonas_atlantica_T6c_genomic	0.757	0.745	0.0	0.018	0.018	0.018	0.060	0.094	0.282	0.104	0.093	0.014	0.109	0.0	0.341	0.135	0.321	63.230	84.997	94.970
Pseudoalteromonas_haloplanktis_TAC125_genomic	78.390	78.720	0.047	76.204	75.434	69.124	91.705	2.179	64.623	74.093	73.911	30.205	2.882	0.0	71.763	50.070	19.884	99.991	99.977	99.998
Pseudoalteromonas_issachenkonii_strain_KCTC_12958_genomic	0.074	0.047	0.0	0.015	0.014	0.015	0.079	0.010	0.080	0.025	0.030	0.0	0.003	0.0	0.049	0.062	0.006	8.564	42.449	48.211
Pseudoalteromonas_luteoviolacea_strain_S4054_genomic	38.998	36.924	0.011	13.286	12.866	8.298	44.452	0.868	13.359	11.219	11.382	0.412	1.315	0.0	18.750	12.082	6.229	99.551	99.692	99.995
Pseudoalteromonas_phenolica_strain_KCTC_12086_genomic	7.374	7.017	0.0	0.698	0.691	0.236	4.886	0.331	2.830	1.354	1.332	0.0	0.164	0.0	3.913	1.432	2.767	92.866	96.201	99.779
Pseudoalteromonas_rubra_strain_SCSIO_6842_genomic	2.386	2.362	0.0	0.075	0.074	0.012	0.478	0.119	0.755	0.624	0.591	0.0	0.104	0.0	1.359	0.474	0.869	78.659	90.534	98.177
Pseudoalteromonas_sp_OCN003_genomic	0.295	0.292	0.0	0.002	0.002	0.002	0.004	0.015	0.085	0.031	0.029	0.0	0.027	0.0	0.138	0.028	0.092	46.458	74.340	87.414
Pseudoalteromonas_sp_SM9913_genomic	0.014	0.046	0.0	0.0	0.0	0.0	0.017	0.004	0.030	0.009	0.004	0.0	0.0	0.0	0.011	0.002	0.009	3.757	30.406	33.688
Pseudoalteromonas_translucida_KMM_520_genomic	0.354	0.306	0.014	0.122	0.082	0.059	0.131	0.063	0.152	0.165	0.177	0.053	0.151	0.0	0.267	0.150	0.122	60.593	83.204	94.087
Pseudomonas_balearica_DSM_6083_genomic	87.432	87.411	0.0	82.775	82.079	77.520	93.546	4.315	84.488	64.700	64.904	24.208	3.255	0.0	78.559	37.686	36.497	99.999	99.993	100.000
Pseudomonas_litoralis_strain_2SM5_genomic	0.176	0.174	0.0	0.044	0.044	0.022	0.089	0.041	0.047	0.081	0.081	0.0	0.058	0.0	0.076	0.041	0.040	21.184	55.495	66.421
Pseudomonas_pohangensis_strain_DSM_17875_genomic	2.600	2.587	0.0	0.068	0.068	0.041	0.866	0.117	1.037	0.468	0.456	0.0	0.081	0.0	1.252	0.431	0.822	81.207	91.724	98.581
Pseudomonas_sp_MT_1_genomic	1.980	2.145	0.0	0.203	0.173	0.021	1.533	0.211	0.693	0.380	0.406	0.040	0.154	0.0	0.853	0.389	0.689	69.728	88.275	96.592
Pseudomonas_stutzeri_CCUG_29243_genomic	0.230	0.197	0.0	0.034	0.031	0.129	0.054	0.143	0.165	0.029	0.067	0.108	0.016	0.0	0.078	0.012	0.066	12.084	46.810	54.474
Pseudomonas_stutzeri_strain_19SMN4_genomic	0.420	0.433	0.0	0.054	0.046	0.018	0.105	0.040	0.141	0.130	0.102	0.052	0.056	0.0	0.224	0.095	0.120	52.637	79.139	91.061
Pseudomonas_stutzeri_strain_273_genomic	1.492	1.335	0.0	0.112	0.157	0.065	1.258	0.090	0.482	0.367	0.353	0.031	0.040	0.0	0.752	0.287	0.490	49.745	77.600	88.789
Pseudomonas_xanthomarina_strain_LMG_23572_genomic	0.026	0.023	0.0	0.0	0.0	0.054	0.020	0.010	0.002	0.011	0.009	0.079	0.007	0.0	0.010	0.010	0.006	7.090	38.597	43.927
Pseudovibrio_sp_FO_BEG1_genomic	6.734	6.682	0.0	0.509	0.486	0.286	4.021	0.306	2.693	1.687	1.644	0.034	0.105	0.0	3.971	1.737	2.396	91.369	96.010	99.670
Psychrobacter_sp_AntiMn_1_genomic	10.584	9.779	0.033	2.193	2.168	1.352	6.789	0.636	4.741	2.063	2.061	0.242	2.024	0.0	4.074	1.936	3.065	96.856	98.638	99.954
Psychrobacter_sp_G_genomic	2.629	2.637	0.0	0.124	0.118	0.155	0.857	0.195	1.175	0.700	0.640	0.0	0.023	0.0	1.498	0.432	1.167	85.988	94.045	99.268
Psychrobacter_sp_P11F6_genomic	74.669	74.247	0.022	67.791	66.602	60.066	68.391	1.990	59.618	48.293	48.304	12.995	2.302	0.0	51.210	33.890	15.973	99.996	99.957	99.998
Psychrobacter_sp_P11G3_genomic	1.568	1.576	0.0	0.333	0.265	0.176	1.242	0.153	0.862	0.404	0.406	0.021	0.034	0.0	0.936	0.308	0.962	95.572	97.495	99.895
Psychrobacter_sp_PRwf_1_genomic	3.329	3.184	0.0	0.347	0.329	0.209	1.330	0.201	1.279	0.663	0.644	0.161	0.089	0.0	1.448	0.764	1.412	82.779	92.201	98.784
Psychroflexus_torquis_ATCC_700755_genomic	11.551	11.516	0.0	1.898	1.882	1.074	10.052	0.712	4.531	3.241	3.161	0.374	0.818	0.0	5.837	2.707	3.601	96.331	98.330	99.947
Psychromonas_ingrahamii_37_genomic	84.905	84.912	0.0	66.090	65.045	58.266	89.280	2.196	66.194	57.168	57.033	11.496	3.191	0.0	74.140	41.059	19.974	99.990	99.989	99.999
Psychromonas_sp_CNPT3_genomic	91.725	91.745	0.058	91.076	90.556	89.092	95.415	9.624	93.601	89.928	89.880	51.540	16.476	0.0	92.912	72.855	78.495	99.999	99.967	99.999
Pusillimonas_sp_T7_7_genomic	85.806	85.278	0.0	53.313	52.367	44.517	87.651	1.138	49.725	46.202	46.333	4.630	1.758	0.0	70.527	35.924	12.877	99.979	99.955	99.995
Pyrobaculum_aerophilum_str_IM2_genomic	84.025	84.141	0.0	51.602	50.520	43.293	87.577	1.184	44.055	56.077	56.403	4.407	2.232	0.0	75.313	47.078	17.171	99.981	99.942	99.997
Pyrococcus_abyssi_GE5_genomic	25.992	25.538	0.0	6.285	6.046	3.438	27.987	0.277	8.798	7.044	6.974	0.0	0.396	0.0	11.680	6.095	5.152	98.822	99.104	99.993
Pyrococcus_furiosus_DSM_3638_genomic	78.531	78.725	0.077	73.125	72.286	67.790	91.454	2.903	79.884	75.916	76.235	16.678	3.058	0.0	84.517	63.065	35.154	99.995	99.973	99.998
Pyrococcus_horikoshii_OT3_genomic	12.110	11.647	0.0	1.084	1.084	0.398	9.145	0.308	4.455	2.465	2.510	0.0	0.114	0.0	6.069	2.699	3.769	96.208	97.763	99.939
Pyrococcus_sp_NA2_genomic	34.357	33.834	8.463	99.859	99.893	99.691	21.372	99.639	99.734	99.776	99.615	98.949	99.671	0.0	99.175	99.689	99.809	99.998	99.991	99.998
Pyrococcus_sp_ST04_genomic	3.772	3.760	0.0	0.174	0.174	0.0	1.330	0.314	1.462	0.535	0.442	0.0	0.083	0.0	2.304	0.762	1.625	84.376	94.339	98.985
Pyrococcus_yayanosii_CH1_genomic	6.189	5.559	0.0	0.335	0.335	0.261	5.393	0.112	2.850	1.978	2.000	0.004	0.077	0.0	3.640	1.739	2.291	93.677	97.127	99.844
Pyrodictium_delaneyi_strain_Su06_genomic	3.466	3.462	0.0	0.0	0.0	0.0	1.149	0.198	1.252	0.764	0.764	0.0	0.157	0.0	2.041	0.733	1.563	84.533	93.197	98.929
Pyrolobus_fumarii_1A_genomic	0.840	0.840	0.0	0.0	0.0	0.0	0.059	0.069	0.257	0.122	0.122	0.0	0.037	0.0	0.447	0.191	0.305	61.649	84.091	94.523
R2A19_S7_contigs	0.827	0.900	0.084	0.113	0.096	0.125	0.340	0.165	0.301	0.117	0.106	0.114	0.067	0.0	0.388	0.071	0.388	84.774	92.829	98.686
R2A29_S8_contigs	97.663	97.633	4.645	99.684	99.746	99.263	89.951	99.131	99.601	99.281	99.280	98.041	99.632	0.0	99.222	99.037	97.741	99.988	99.863	99.991
R2A2_S5_contigs	7.986	7.849	0.0	2.711	2.506	1.434	18.019	0.220	2.212	2.071	2.165	0.018	0.141	0.0	2.994	2.238	1.963	96.424	97.490	99.753
R8_63_S2_contigs	3.404	3.359	0.014	1.147	1.136	0.389	3.694	0.320	1.432	0.831	0.793	0.104	0.038	0.0	1.351	0.735	1.188	97.521	97.036	99.716
RNODE_100_length_1999_cov_6.33080	16.920	16.920	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	6.591	98.988	98.118	99.494
RNODE_107_length_1496_cov_161.33989	30.000	30.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.688	98.433	99.817
RNODE_108_length_2015_cov_7.02007	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.714	97.582	99.809
RNODE_109_length_1521_cov_3.43229	20.000	20.000	0.0	10.000	10.000	9.713	10.000	13.823	12.402	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.873	99.546	99.907
RNODE_10_length_6468_cov_8.06035	30.000	30.000	7.982	10.000	10.000	10.000	10.000	10.527	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.194	99.854	99.063	99.905
RNODE_110_length_1672_cov_10.73939	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	11.648	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.770	96.145	99.903
RNODE_114_length_10406_cov_5.47746	10.000	10.000	2.608	10.000	10.000	10.000	9.967	10.196	10.000	10.000	10.000	10.000	10.000	9.993	10.000	10.000	0.0	99.925	98.267	99.925
RNODE_116_length_4192_cov_3.28201	10.000	10.000	0.0	10.000	10.000	10.000	0.532	10.396	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	51.731	62.266	90.556
RNODE_122_length_6709_cov_4.03320	10.000	10.000	7.367	10.000	10.000	10.000	5.385	10.000	10.000	10.000	10.000	9.560	10.000	0.0	10.000	10.000	10.000	97.332	84.027	99.228
RNODE_125_length_3363_cov_4.82640	10.000	10.000	0.0	10.000	10.000	10.000	37.270	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.994	99.958	99.994
RNODE_126_length_3157_cov_3.75885	10.000	15.231	7.614	10.000	10.000	10.000	7.620	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	95.946	95.726	99.222
RNODE_127_length_1885_cov_8.56361	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.576	98.196	99.844
