Assemblies	A-STAR_contig_hybrid	A-STAR_scaffold_hybrid	ABySS_short	HipMer_cgraph-ono_short	HipMer_cgraph_short	HipMer_Metagenome_short	Miniasm_GATB_hybrid	Megahit_v1.1.4-2_short	Megahit_v1.1.2_short	metaSPAdes_v3.13.0_short	metaSPAdes_v3.13.1_short	Ray-Meta_short	SPAdes_v3.14-dev_short	Flye_long	Megahit_V1.2.7-inhouse_short	metaSPAdes_v3.13.1-inhouse_short	OPERA-MS-inhouse_hybrid	pooled_short_gsa	pooled_long_gsa	pooled_hybrid_gsa
Nitratifractor_salsuginis_DSM_16511_genomic	81.679	81.907	0.030	6.922	6.706	3.136	29.282	72.651	69.968	63.056	62.986	0.138	21.890	0.0	79.566	48.386	71.243	98.803	99.413	99.974
Nitratiruptor_sp_SB155_2_genomic	70.415	70.703	0.0	3.138	3.008	1.213	15.247	61.167	53.569	48.609	48.746	0.056	21.890	0.0	68.511	37.978	57.597	97.711	98.703	99.982
Nitrosococcus_halophilus_Nc_4_genomic	99.119	99.130	49.578	98.345	98.288	97.370	97.972	98.327	99.233	97.335	97.309	97.943	99.225	86.886	97.986	97.618	3.376	100.000	99.999	100.000
Nitrosococcus_oceani_ATCC_19707_genomic	99.806	99.806	98.969	99.415	99.395	98.975	97.069	98.921	99.320	98.638	98.645	99.198	99.716	0.0	98.967	98.969	99.565	100.000	99.994	100.000
Nitrosopumilus_maritimus_SCM1_genomic	31.403	31.105	0.0	0.405	0.405	0.035	2.661	29.121	22.864	14.416	14.271	0.0	4.096	0.0	28.742	9.422	22.958	88.672	94.659	99.497
Nocardia_seriolae_strain_EM150506_genomic	1.554	1.527	0.028	0.072	0.072	0.069	0.114	1.472	0.580	0.498	0.518	0.048	0.397	0.0	0.959	0.467	0.696	23.720	59.742	70.371
Nocardiopsis_dassonvillei_strain_NOCA502F_genomic	9.110	9.042	0.0	0.017	0.017	0.0	0.098	8.485	5.048	3.074	3.042	0.0	1.413	0.0	6.627	2.535	5.035	60.428	83.491	94.242
Nodularia_spumigena_CCY9414_genomic	41.577	41.605	0.0	0.602	0.602	0.322	3.428	35.736	25.552	22.549	22.573	0.193	6.908	0.0	39.919	17.084	32.342	88.890	95.224	99.535
Nonlabens_dokdonensis_DSW_6_genomic	98.279	98.245	0.183	97.926	97.892	97.828	96.466	98.230	98.198	97.771	97.727	93.512	97.261	0.0	97.937	97.733	98.138	99.999	99.983	99.999
Nonlabens_marinus_S1_08_genomic	23.028	22.990	0.0	0.044	0.044	0.018	0.772	20.560	11.527	9.286	9.177	0.0	2.451	0.0	21.821	7.979	16.480	78.738	90.187	98.060
Nonlabens_sp_Hel1_33_55_genomic	93.539	93.732	0.0	26.933	26.005	18.823	64.843	87.027	89.118	83.765	83.662	0.719	47.171	0.0	93.024	73.161	91.724	99.869	99.826	99.992
Nonlabens_sp_MIC269_genomic	98.084	98.066	0.579	97.923	97.804	97.660	92.653	97.980	97.914	97.514	97.520	96.265	97.950	0.0	97.582	97.636	97.786	100.000	99.984	100.000
Novosphingobium_pentaromativorans_US6_1_genomic	52.219	52.043	0.016	9.916	9.608	6.782	27.601	46.743	48.912	35.449	35.634	0.959	21.060	0.0	49.710	29.537	48.861	99.611	99.600	99.991
Novosphingobium_sp_PP1Y_genomic	97.034	97.223	0.594	98.610	98.618	98.188	77.216	98.089	96.763	98.203	98.174	93.725	95.741	0.0	97.605	98.293	95.884	99.999	99.988	99.999
Oceanithermus_profundus_DSM_14977_genomic	25.914	25.825	0.0	0.079	0.079	0.026	1.239	23.532	17.258	10.055	9.894	0.0	3.714	0.0	20.923	6.427	15.793	83.558	91.964	98.990
Oceanobacillus_iheyensis_HTE831_genomic	40.678	40.727	0.0	0.404	0.394	0.087	2.593	35.123	23.743	20.971	21.128	0.021	10.612	0.0	38.560	15.319	30.401	88.896	95.028	99.460
Octadecabacter_antarcticus_307_genomic	92.789	92.785	0.585	94.033	93.952	91.109	80.380	92.956	93.069	90.811	90.822	85.701	88.899	0.0	91.840	91.248	92.982	99.998	99.987	99.998
Octadecabacter_arcticus_238_genomic	64.526	64.473	0.261	7.314	6.988	4.047	22.680	58.547	57.373	39.294	39.183	0.894	16.582	0.0	63.522	30.258	55.175	99.005	99.459	99.992
Octadecabacter_temperatus_strain_SB1_genomic	85.648	86.030	0.0	8.773	8.475	5.130	35.296	77.278	74.998	67.067	67.055	0.063	24.997	0.0	84.786	53.517	78.141	99.443	99.549	99.998
Oleispira_antarctica_RB_8_genomic	97.409	97.459	0.031	78.815	77.760	73.205	94.091	97.052	98.204	97.084	97.044	20.275	83.536	0.0	98.219	95.125	98.478	99.998	99.969	99.999
Oscillibacter_valericigenes_Sjm18_20_genomic	95.843	95.847	0.238	95.050	94.936	93.392	87.170	94.982	95.114	93.675	93.674	87.278	89.821	0.0	94.389	93.892	95.316	99.999	99.996	99.999
Owenweeksia_hongkongensis_DSM_17368_genomic	98.114	98.126	0.037	99.476	99.414	99.105	98.528	99.409	99.452	99.238	99.263	94.145	97.287	0.0	99.295	99.329	99.563	99.999	99.991	99.999
Paenibacillus_durus_DSM_1735_genomic	3.290	3.267	0.0	0.065	0.064	0.067	0.107	3.486	0.936	1.256	1.256	0.046	1.162	0.0	2.934	1.118	2.169	34.401	68.756	80.864
Paenibacillus_sp_LPB0068_genomic	88.312	88.537	0.011	14.385	13.863	8.623	45.931	79.857	79.237	76.066	76.031	0.687	34.353	0.0	88.179	65.569	84.971	99.554	99.736	99.990
Palaeococcus_pacificus_DY20341_genomic	99.780	99.794	99.733	99.784	99.782	99.661	97.852	99.809	99.806	99.732	99.721	99.518	99.747	0.0	99.593	99.752	99.005	100.000	99.993	100.000
Paraglaciecola_psychrophila_170_genomic	97.498	97.559	0.0	61.360	59.857	52.850	89.037	94.715	96.663	94.327	94.330	6.983	72.027	0.0	97.329	89.870	97.664	99.988	99.950	100.000
Paraoerskovia_marina_strain_DSM_22126_genomic	98.764	98.734	0.020	97.932	97.826	97.499	96.155	98.585	98.701	98.092	98.189	77.324	91.485	0.0	98.503	97.222	98.748	99.999	99.976	99.999
Parvularcula_bermudensis_HTCC2503_genomic	99.258	99.317	0.0	73.720	72.445	66.961	94.781	97.321	98.627	97.966	97.921	14.750	76.388	0.0	99.212	94.751	99.389	99.991	99.968	99.997
Pelagibacterium_halotolerans_B2_genomic	95.256	95.430	0.0	32.313	31.283	23.865	71.521	89.492	91.969	85.582	85.492	1.283	73.198	0.0	94.472	71.692	92.846	99.855	99.882	99.997
Pelobacter_acetylenicus_strain_DSM_3247_genomic	99.555	99.470	91.415	99.124	99.148	98.810	98.741	99.454	99.556	98.839	98.815	98.954	100.000	38.269	98.718	98.988	10.089	100.000	100.000	100.000
Pelobacter_carbinolicus_DSM_2380_genomic	98.846	98.915	0.346	99.120	99.088	98.609	57.132	98.898	98.878	97.957	97.974	96.282	100.000	0.0	98.301	98.254	98.971	99.999	99.984	99.999
Persephonella_marina_EX_H1_genomic	98.891	98.971	0.0	54.875	53.267	46.259	89.305	95.294	97.278	96.440	96.452	4.517	69.991	0.0	98.684	91.779	98.532	99.988	99.945	99.997
Phaeobacter_gallaeciensis_210_Roseobacter_gallaeciensis_genomic	68.179	67.724	0.0	10.811	10.329	5.512	26.796	69.980	71.225	29.646	29.573	0.223	18.165	0.0	73.974	22.874	61.490	99.605	99.665	99.991
Phaeobacter_gallaeciensis_DSM_26640_genomic	97.845	98.166	0.076	98.464	98.420	98.119	91.025	98.597	98.940	98.005	98.006	87.101	93.054	0.0	97.677	98.221	98.646	99.994	99.910	99.994
Phaeobacter_gallaeciensis_strain_JL2886_genomic	95.167	95.344	0.0	45.990	44.768	36.614	80.930	92.887	94.861	88.004	88.097	3.559	53.642	0.0	95.551	74.801	95.161	99.966	99.952	99.998
Photobacterium_gaetbulicola_Gung47_genomic	94.824	95.016	0.033	39.481	38.471	30.487	76.069	89.997	92.863	87.805	87.807	1.950	56.616	0.0	94.262	79.746	94.863	99.933	99.877	99.998
Photobacterium_profundum_SS9_genomic	90.153	90.336	0.103	39.774	38.537	30.549	71.355	85.834	88.817	81.741	81.737	2.173	50.436	0.0	89.562	73.628	89.679	99.921	99.913	99.997
Phycisphaera_mikurensis_NBRC_102666_genomic	48.108	48.109	0.0	0.846	0.828	0.328	7.419	44.639	39.443	25.211	25.467	0.061	10.747	0.0	41.913	15.309	32.024	94.651	97.494	99.922
Piscirickettsia_salmonis_strain_AY3800B_genomic	12.648	12.314	1.684	10.081	8.621	11.648	4.454	8.925	8.796	9.444	14.453	8.537	9.402	0.0	6.142	10.221	11.081	36.942	35.635	25.632
Piscirickettsia_salmonis_strain_AY6297B_genomic	14.666	15.308	1.938	10.721	8.270	11.081	4.342	9.639	13.094	10.861	10.235	9.801	13.349	0.0	8.568	8.551	14.462	99.996	98.844	99.996
Piscirickettsia_salmonis_strain_AY6492A_genomic	7.274	7.058	0.015	3.760	3.189	2.414	2.879	8.382	8.699	1.776	1.351	0.280	1.051	0.0	7.053	2.279	7.313	40.031	40.219	43.113
Piscirickettsia_salmonis_strain_AY6532B_genomic	11.369	13.118	1.856	7.848	8.097	7.149	15.915	9.477	9.552	7.794	6.714	8.335	4.783	0.0	7.896	7.447	11.762	38.298	49.893	63.133
Piscirickettsia_salmonis_strain_CGR02_genomic	12.994	12.576	1.385	7.597	10.822	9.385	2.115	10.899	8.465	10.357	6.157	8.289	7.166	0.0	11.861	6.827	5.353	36.262	26.578	26.795
Piscirickettsia_salmonis_strain_PM21567A_genomic	9.407	8.231	0.0	3.873	3.977	2.289	2.965	8.298	8.845	1.561	2.226	0.350	0.911	0.0	8.214	2.037	6.676	41.520	59.518	70.035
Piscirickettsia_salmonis_strain_PM22180B_genomic	14.634	10.757	1.715	9.709	8.496	6.429	4.801	8.987	9.776	8.677	6.535	9.692	9.514	0.0	9.537	10.508	9.622	45.080	63.098	77.155
Piscirickettsia_salmonis_strain_PM23019A_genomic	8.895	11.511	0.039	4.686	4.152	3.016	3.959	9.531	10.162	2.358	2.292	0.351	2.023	0.0	8.803	2.258	9.187	61.596	89.479	99.361
Piscirickettsia_salmonis_strain_PM25344B_genomic	6.236	6.051	1.149	0.641	0.777	1.102	2.697	0.942	1.364	1.183	0.733	3.911	1.593	0.0	0.945	1.096	1.479	50.566	86.922	95.382
Piscirickettsia_salmonis_strain_PM31429B_genomic	12.591	14.293	1.525	10.875	13.983	8.622	3.313	9.232	7.494	8.718	9.027	7.478	9.530	0.0	9.889	10.720	5.890	68.044	97.887	99.992
Piscirickettsia_salmonis_strain_PM37984A_genomic	9.224	9.745	0.016	4.131	4.286	3.142	4.924	9.238	11.362	2.969	2.775	0.428	1.601	0.0	9.567	2.739	8.217	59.080	88.783	99.286
Piscirickettsia_salmonis_strain_PM49811B_genomic	12.730	13.069	1.472	6.764	4.922	6.749	4.020	7.582	6.828	3.916	7.937	7.676	3.348	0.0	6.987	5.937	7.442	93.570	99.143	99.990
Piscirickettsia_salmonis_strain_PM51819A_genomic	5.989	5.147	0.0	2.296	2.031	1.251	2.142	6.504	5.578	0.997	1.142	0.182	0.495	0.0	4.553	1.061	3.812	18.204	33.245	36.264
Piscirickettsia_salmonis_strain_PM58386B_genomic	13.984	14.026	1.508	13.558	12.484	8.874	3.379	8.483	9.558	11.055	10.794	10.415	15.911	0.0	7.729	12.291	7.390	46.179	54.987	76.653
Piscirickettsia_salmonis_strain_PSCGR01_genomic	14.260	12.709	1.415	6.816	8.559	9.473	3.837	7.400	9.599	7.122	6.393	8.749	5.300	0.0	6.382	5.938	8.840	60.216	91.902	99.969
Planktomarina_temperata_RCA23_genomic	49.919	49.958	0.0	0.676	0.642	0.302	4.878	43.128	33.002	27.749	27.876	0.042	7.466	0.0	47.675	20.315	39.093	93.207	96.358	99.787
Planococcus_antarcticus_DSM_14505_genomic	68.777	68.852	0.0	4.095	3.962	2.353	17.352	60.388	56.241	45.036	44.845	0.394	14.738	0.0	66.657	32.095	58.073	97.916	98.933	99.983
Planococcus_donghaensis_strain_DSM_22276_genomic	97.324	97.518	0.127	97.433	97.450	97.261	86.080	97.316	97.485	96.977	97.004	92.484	96.336	0.0	97.006	97.063	97.456	99.997	99.977	99.997
Planococcus_kocurii_strain_ATCC_43650_genomic	46.393	46.393	0.0	0.641	0.641	0.204	4.677	40.525	31.863	22.969	23.084	0.0	6.206	0.0	44.532	15.971	35.134	93.563	97.028	99.762
Planococcus_maritimus_strain_DSM_17275_genomic	51.581	50.999	0.0	1.800	1.758	0.681	6.292	42.215	43.819	22.715	22.710	0.0	4.928	0.0	45.719	16.343	44.811	96.989	98.438	99.977
Planococcus_plakortidis_strain_DSM_23997_genomic	0.494	0.451	0.017	0.0	0.0	0.0	0.030	0.340	0.122	0.076	0.076	0.0	0.102	0.0	0.246	0.090	0.322	17.262	52.848	63.084
Polaribacter_sp_Hel1_33_78_genomic	70.045	70.322	0.0	4.883	4.754	2.280	20.617	62.981	62.196	44.382	44.319	0.098	20.334	0.0	66.013	27.961	56.626	98.352	98.938	99.969
Polaribacter_sp_LPB0003_genomic	95.152	95.411	0.015	41.227	39.999	31.859	78.530	91.483	94.327	84.096	84.284	1.837	55.767	0.0	94.635	65.092	94.140	99.950	99.967	99.998
Polaribacter_sp_MED152_genomic	38.049	37.875	0.0	0.602	0.602	0.201	3.433	35.459	29.814	17.389	17.343	0.0	19.155	0.0	34.101	10.338	27.064	91.728	96.444	99.770
Prochlorococcus_marinus_AS9601_genomic	0.693	1.292	0.0	0.0	0.045	0.0	0.102	0.887	0.287	0.091	0.022	0.0	0.332	0.0	0.687	0.108	0.284	18.300	54.350	63.770
Prochlorococcus_marinus_bv_HNLC1_genomic	98.405	98.475	0.0	91.044	90.590	88.783	94.620	97.384	98.050	96.693	96.727	50.787	82.554	0.0	97.621	94.650	97.942	99.316	99.946	99.999
Prochlorococcus_marinus_bv_HNLC2_genomic	98.795	98.700	0.0	93.838	93.461	92.261	97.715	98.682	99.201	98.066	98.098	59.270	87.636	0.0	98.905	95.565	98.929	99.930	99.961	99.998
Prochlorococcus_marinus_str_MIT_9211_genomic	27.530	27.500	0.0	0.140	0.140	0.030	0.857	25.481	15.255	13.483	13.498	0.0	5.985	0.0	26.742	9.428	20.960	81.383	91.059	98.752
Prochlorococcus_marinus_str_MIT_9215_genomic	19.415	18.717	0.0	0.188	0.193	0.060	1.203	21.307	17.800	4.399	4.410	0.069	3.436	0.0	21.179	2.963	11.982	89.513	95.324	99.576
Prochlorococcus_marinus_str_MIT_9301_genomic	96.702	94.931	0.0	93.201	92.070	89.125	89.779	96.516	98.097	97.444	97.420	40.317	78.274	0.0	94.417	94.464	98.146	99.995	99.979	99.995
Prochlorococcus_marinus_str_MIT_9303_genomic	48.084	47.765	0.0	10.697	10.500	6.949	22.894	52.176	42.313	23.434	23.066	1.723	15.024	0.0	44.555	22.918	40.371	99.815	99.880	99.997
Prochlorococcus_marinus_str_MIT_9312_genomic	27.308	27.239	0.0	0.298	0.298	0.144	1.987	31.098	24.372	8.068	8.242	0.030	5.620	0.0	28.537	4.558	17.883	93.066	97.062	99.870
Prochlorococcus_marinus_str_MIT_9313_genomic	91.092	89.178	0.0	82.621	81.058	74.203	83.158	90.769	94.378	93.228	93.743	55.557	87.701	0.0	92.820	93.524	91.775	99.997	99.972	99.998
Prochlorococcus_marinus_str_MIT_9515_genomic	98.606	98.545	0.0	92.751	92.153	90.289	96.446	98.866	99.384	98.279	98.280	53.219	87.249	0.0	99.167	96.289	99.616	99.994	99.936	99.994
Prochlorococcus_marinus_str_NATL1A_genomic	39.812	41.892	0.0	1.299	1.327	0.593	10.919	38.060	35.478	24.607	24.864	0.062	10.372	0.0	40.140	14.653	29.880	91.119	96.035	99.761
Prochlorococcus_marinus_str_NATL2A_genomic	4.457	3.870	0.0	0.161	0.161	0.032	1.024	6.369	3.668	3.631	3.347	0.011	1.175	0.0	5.436	2.567	4.762	29.726	64.065	75.825
Prochlorococcus_marinus_subsp_marinus_str_CCMP1375_genomic	89.988	90.014	0.0	13.818	13.352	7.995	44.779	80.602	80.617	73.583	73.504	0.093	36.849	0.0	88.788	58.857	85.189	99.597	99.444	99.997
Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_genomic	57.766	57.664	0.0	2.916	2.908	1.188	12.228	58.561	53.274	28.212	28.534	0.0	18.873	0.0	57.402	16.395	43.952	98.054	99.063	99.990
Prochlorococcus_sp_MIT_0604_genomic	47.496	47.381	0.0	5.268	5.037	3.258	16.101	52.554	48.466	18.200	18.349	0.289	22.242	0.0	52.417	14.963	35.525	99.148	99.607	99.993
Prochlorococcus_sp_MIT_0801_genomic	57.819	55.494	0.0	2.896	2.751	1.194	19.620	53.219	52.701	39.080	39.070	0.147	13.720	0.0	55.837	24.588	45.523	96.851	98.159	99.957
Prosthecochloris_sp_CIB_2401_genomic	23.941	23.977	0.0	0.149	0.149	0.072	0.792	20.824	11.170	9.956	9.957	0.022	4.929	0.0	21.447	8.167	17.500	76.756	89.363	97.833
Pseudanabaena_sp_PCC_7367_genomic	68.920	69.085	0.0	2.746	2.643	1.106	13.988	59.904	51.044	48.109	48.279	0.209	12.750	0.0	67.599	37.716	58.282	96.840	98.331	99.926
Pseudoalteromonas_atlantica_T6c_genomic	11.308	11.301	0.0	0.025	0.025	0.026	0.097	11.550	4.763	4.117	4.114	0.014	2.183	0.0	10.632	3.278	7.701	63.230	84.997	94.970
Pseudoalteromonas_haloplanktis_TAC125_genomic	94.733	96.300	0.047	77.070	75.869	69.760	92.731	90.101	95.252	94.197	93.945	30.595	73.037	0.0	93.898	90.619	95.191	99.991	99.977	99.998
Pseudoalteromonas_issachenkonii_strain_KCTC_12958_genomic	1.143	0.853	0.0	0.015	0.012	0.015	0.086	1.118	0.855	0.480	0.400	0.0	0.222	0.0	1.137	0.343	0.696	8.564	42.449	48.211
Pseudoalteromonas_luteoviolacea_strain_S4054_genomic	87.076	87.503	0.011	14.306	13.784	8.554	44.911	79.439	78.906	73.073	73.229	0.452	48.634	0.0	86.370	61.382	82.403	99.551	99.692	99.995
Pseudoalteromonas_phenolica_strain_KCTC_12086_genomic	49.832	49.829	0.0	0.836	0.830	0.247	4.983	42.908	33.477	28.421	28.331	0.0	9.026	0.0	47.974	20.344	39.839	92.866	96.201	99.779
Pseudoalteromonas_rubra_strain_SCSIO_6842_genomic	23.823	23.796	0.0	0.106	0.106	0.012	0.538	21.679	12.080	10.873	10.808	0.012	2.670	0.0	22.421	8.411	17.078	78.659	90.534	98.177
Pseudoalteromonas_sp_OCN003_genomic	5.247	5.231	0.0	0.0	0.0	0.0	0.002	5.586	1.896	2.038	2.000	0.0	0.797	0.0	4.621	1.545	3.379	46.458	74.340	87.414
Pseudoalteromonas_sp_SM9913_genomic	0.671	0.745	0.0	0.0	0.0	0.0	0.025	1.017	0.469	0.230	0.234	0.0	0.219	0.0	0.734	0.190	0.681	3.757	30.406	33.688
Pseudoalteromonas_translucida_KMM_520_genomic	4.608	4.105	0.014	0.160	0.135	0.124	0.333	4.620	1.597	1.266	1.289	0.067	1.238	0.0	2.922	1.229	1.904	60.593	83.204	94.087
Pseudomonas_balearica_DSM_6083_genomic	98.061	98.120	0.017	83.272	82.381	78.137	94.456	97.119	98.504	95.744	95.698	24.272	75.209	0.0	98.125	88.912	98.679	99.999	99.993	100.000
Pseudomonas_litoralis_strain_2SM5_genomic	1.300	1.263	0.0	0.061	0.061	0.022	0.089	1.504	0.533	0.522	0.493	0.0	0.262	0.0	0.902	0.401	0.810	21.184	55.495	66.421
Pseudomonas_pohangensis_strain_DSM_17875_genomic	23.903	23.855	0.0	0.137	0.137	0.052	0.893	22.246	13.904	9.721	9.856	0.0	2.650	0.0	21.201	6.922	16.279	81.207	91.724	98.581
Pseudomonas_sp_MT_1_genomic	27.029	28.062	0.0	0.333	0.264	0.021	1.694	23.249	18.093	12.313	12.431	0.040	4.103	0.0	25.435	8.056	18.966	69.728	88.275	96.592
Pseudomonas_stutzeri_CCUG_29243_genomic	0.841	0.739	0.0	0.069	0.066	0.129	0.055	0.951	0.549	0.153	0.225	0.108	0.137	0.0	0.623	0.149	0.346	12.084	46.810	54.474
Pseudomonas_stutzeri_strain_19SMN4_genomic	6.235	6.157	0.0	0.054	0.059	0.018	0.136	6.981	2.811	2.053	2.026	0.052	0.577	0.0	5.361	1.683	3.498	52.637	79.139	91.061
Pseudomonas_stutzeri_strain_273_genomic	16.112	15.174	0.0	0.123	0.192	0.065	1.429	14.398	10.788	7.426	7.356	0.031	2.209	0.0	14.909	4.743	11.487	49.745	77.600	88.789
Pseudomonas_xanthomarina_strain_LMG_23572_genomic	0.455	0.444	0.0	0.0	0.0	0.054	0.040	0.514	0.265	0.232	0.270	0.079	0.227	0.0	0.343	0.125	0.245	7.090	38.597	43.927
Pseudovibrio_sp_FO_BEG1_genomic	48.575	48.601	0.0	0.695	0.655	0.286	4.050	41.002	29.831	26.801	26.894	0.034	5.772	0.0	46.592	20.402	37.749	91.369	96.010	99.670
Psychrobacter_sp_AntiMn_1_genomic	49.922	50.008	0.080	2.582	2.484	1.426	6.951	42.668	42.877	21.663	21.660	0.285	24.595	0.0	44.971	14.774	39.903	96.856	98.638	99.954
Psychrobacter_sp_G_genomic	28.364	28.181	0.0	0.234	0.212	0.173	1.081	25.447	18.826	11.051	11.085	0.0	2.704	0.0	25.575	7.872	20.443	85.988	94.045	99.268
Psychrobacter_sp_P11F6_genomic	93.619	93.664	0.022	68.792	67.484	60.750	72.215	92.428	96.002	84.118	84.277	13.167	67.806	0.0	94.150	81.669	95.629	99.996	99.957	99.998
Psychrobacter_sp_P11G3_genomic	11.156	10.890	0.080	0.490	0.388	0.203	1.354	11.935	12.808	3.790	3.770	0.254	1.541	0.0	11.972	3.143	10.678	95.572	97.495	99.895
Psychrobacter_sp_PRwf_1_genomic	28.998	29.024	0.0	0.347	0.329	0.209	1.433	25.483	16.107	13.634	13.551	0.157	2.935	0.0	26.562	10.596	21.231	82.779	92.201	98.784
Psychroflexus_torquis_ATCC_700755_genomic	59.680	59.651	0.0	2.162	2.131	1.122	10.599	52.028	45.277	36.156	36.222	0.375	16.006	0.0	57.226	24.713	47.357	96.331	98.330	99.947
Psychromonas_ingrahamii_37_genomic	96.447	96.463	0.0	67.262	65.865	58.825	90.291	94.633	96.248	93.185	93.213	11.598	77.737	0.0	96.141	89.203	96.361	99.990	99.989	99.999
Psychromonas_sp_CNPT3_genomic	97.560	97.570	0.058	91.603	90.894	89.406	95.761	97.303	97.731	96.347	96.384	51.525	92.658	0.0	97.387	95.372	97.423	99.999	99.967	99.999
Pusillimonas_sp_T7_7_genomic	98.474	98.552	0.0	54.405	53.027	45.114	87.796	94.852	96.935	95.276	95.271	4.629	67.422	0.0	98.182	89.202	98.007	99.979	99.955	99.995
Pyrobaculum_aerophilum_str_IM2_genomic	98.363	98.471	0.0	52.831	51.401	43.840	87.765	94.038	96.813	95.721	95.745	4.409	72.706	0.0	98.209	92.550	98.291	99.981	99.942	99.997
Pyrococcus_abyssi_GE5_genomic	81.563	81.818	0.0	7.108	6.813	3.562	28.163	70.993	68.769	60.716	60.719	0.006	27.775	0.0	80.055	48.041	73.079	98.822	99.104	99.993
Pyrococcus_furiosus_DSM_3638_genomic	97.910	97.940	0.077	73.946	72.905	68.161	92.359	95.339	97.095	94.278	94.276	16.704	75.673	0.0	96.838	93.247	97.885	99.995	99.973	99.998
Pyrococcus_horikoshii_OT3_genomic	62.976	63.199	0.0	1.602	1.602	0.422	9.244	54.612	44.952	40.682	40.620	0.0	11.351	0.0	60.918	30.230	51.937	96.208	97.763	99.939
Pyrococcus_sp_NA2_genomic	99.560	99.477	8.471	99.859	99.893	99.754	72.638	99.880	99.976	99.851	99.754	98.949	99.685	0.0	99.247	99.823	99.809	99.998	99.991	99.998
Pyrococcus_sp_ST04_genomic	33.093	33.065	0.0	0.206	0.206	0.0	1.317	29.664	18.746	15.751	15.774	0.0	3.765	0.0	30.970	11.734	24.135	84.376	94.339	98.985
Pyrococcus_yayanosii_CH1_genomic	50.324	50.669	0.0	0.402	0.402	0.261	5.521	44.229	33.773	28.349	28.460	0.004	7.835	0.0	48.938	21.684	39.394	93.677	97.127	99.844
Pyrodictium_delaneyi_strain_Su06_genomic	34.372	34.371	0.0	0.028	0.028	0.0	1.152	30.701	17.282	17.446	17.550	0.0	6.487	0.0	32.491	13.757	26.151	84.533	93.197	98.929
Pyrolobus_fumarii_1A_genomic	12.948	12.954	0.0	0.0	0.0	0.0	0.059	11.794	5.039	5.191	5.149	0.0	1.630	0.0	12.676	4.629	9.079	61.649	84.091	94.523
R2A19_S7_contigs	7.645	6.892	0.067	0.220	0.173	0.131	0.657	6.720	6.661	2.572	2.509	0.128	0.509	0.0	6.898	1.973	6.405	84.774	92.829	98.686
R2A29_S8_contigs	99.796	99.776	4.705	99.698	99.746	99.557	91.790	99.637	99.676	99.320	99.289	98.046	99.657	0.0	99.541	99.527	99.619	99.988	99.863	99.991
R2A2_S5_contigs	64.199	64.749	0.0	3.721	3.483	1.469	21.628	56.086	56.263	41.303	41.471	0.020	17.370	0.0	63.873	27.808	51.699	96.424	97.490	99.753
R8_63_S2_contigs	25.430	24.601	0.014	1.807	1.641	0.468	4.928	27.441	28.810	7.775	7.860	0.165	2.196	0.0	29.882	5.154	21.953	97.521	97.036	99.716
RNODE_100_length_1999_cov_6.33080	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	6.591	98.988	98.118	99.494
RNODE_107_length_1496_cov_161.33989	30.000	30.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.688	98.433	99.817
RNODE_108_length_2015_cov_7.02007	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.714	97.582	99.809
RNODE_109_length_1521_cov_3.43229	20.000	20.000	0.0	10.000	10.000	10.000	10.000	35.397	49.460	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.873	99.546	99.907
RNODE_10_length_6468_cov_8.06035	30.000	30.000	7.982	10.000	10.000	10.000	10.000	19.131	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	1.939	99.854	99.063	99.905
RNODE_110_length_1672_cov_10.73939	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	26.042	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.770	96.145	99.903
RNODE_114_length_10406_cov_5.47746	10.000	10.000	2.608	10.000	10.000	10.000	10.000	17.907	10.000	10.000	10.000	10.000	10.000	9.993	10.000	10.000	0.078	99.925	98.267	99.925
RNODE_116_length_4192_cov_3.28201	10.000	10.000	0.0	10.000	10.000	10.000	6.918	10.894	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	51.731	62.266	90.556
RNODE_122_length_6709_cov_4.03320	10.000	10.000	7.367	10.000	10.000	10.000	9.375	10.000	10.000	10.000	10.000	9.560	10.000	0.0	10.000	10.000	10.000	97.332	84.027	99.228
RNODE_125_length_3363_cov_4.82640	10.000	10.000	0.0	10.000	10.000	10.000	66.818	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.994	99.958	99.994
RNODE_126_length_3157_cov_3.75885	13.110	18.341	7.614	10.000	10.000	10.000	9.212	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	95.946	95.726	99.222
RNODE_127_length_1885_cov_8.56361	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.576	98.196	99.844
