Assemblies	A-STAR_contig_hybrid	A-STAR_scaffold_hybrid	ABySS_short	HipMer_cgraph-ono_short	HipMer_cgraph_short	HipMer_Metagenome_short	Miniasm_GATB_hybrid	Megahit_v1.1.4-2_short	Megahit_v1.1.2_short	metaSPAdes_v3.13.0_short	metaSPAdes_v3.13.1_short	Ray-Meta_short	SPAdes_v3.14-dev_short	Flye_long	Megahit_V1.2.7-inhouse_short	metaSPAdes_v3.13.1-inhouse_short	OPERA-MS-inhouse_hybrid	pooled_short_gsa	pooled_long_gsa	pooled_hybrid_gsa
Nitratifractor_salsuginis_DSM_16511_genomic	61.360	61.061	0.030	6.896	6.680	3.136	29.218	7.305	38.146	27.551	27.759	0.138	1.653	0.0	45.266	23.880	22.365	98.803	99.413	99.974
Nitratiruptor_sp_SB155_2_genomic	44.149	44.227	0.0	3.007	2.852	1.213	15.247	5.277	23.595	18.781	18.943	0.056	1.956	0.0	32.576	15.427	20.122	97.711	98.703	99.982
Nitrosococcus_halophilus_Nc_4_genomic	94.455	94.442	49.578	98.303	98.288	97.234	95.207	93.270	97.734	97.332	97.309	97.943	99.225	86.886	96.768	97.502	0.907	100.000	99.999	100.000
Nitrosococcus_oceani_ATCC_19707_genomic	99.793	99.793	98.969	99.281	99.371	98.892	95.653	92.111	99.069	98.449	98.500	99.198	99.701	0.0	98.664	98.969	99.565	100.000	99.994	100.000
Nitrosopumilus_maritimus_SCM1_genomic	12.142	12.079	0.0	0.344	0.344	0.035	2.240	2.019	7.188	3.661	3.645	0.0	0.534	0.0	7.549	2.450	6.110	88.672	94.659	99.497
Nocardia_seriolae_strain_EM150506_genomic	0.384	0.375	0.028	0.072	0.072	0.069	0.114	0.160	0.215	0.152	0.155	0.048	0.129	0.0	0.278	0.190	0.186	23.720	59.742	70.371
Nocardiopsis_dassonvillei_strain_NOCA502F_genomic	2.492	2.477	0.0	0.017	0.017	0.001	0.088	0.532	1.301	0.458	0.445	0.0	0.192	0.0	1.506	0.441	1.106	60.428	83.491	94.242
Nodularia_spumigena_CCY9414_genomic	18.423	18.261	0.0	0.570	0.562	0.318	3.360	2.740	9.462	6.594	6.628	0.193	0.954	0.0	13.723	5.628	9.619	88.890	95.224	99.535
Nonlabens_dokdonensis_DSW_6_genomic	93.274	93.284	0.183	97.545	97.585	97.737	96.015	97.909	98.031	97.484	97.626	93.512	89.852	0.0	97.609	97.548	97.221	99.999	99.983	99.999
Nonlabens_marinus_S1_08_genomic	6.811	6.776	0.0	0.023	0.023	0.018	0.752	1.186	3.490	2.067	2.026	0.0	0.196	0.0	5.620	1.828	3.948	78.738	90.187	98.060
Nonlabens_sp_Hel1_33_55_genomic	85.311	85.723	0.0	26.715	25.868	18.704	64.689	13.846	67.853	57.630	57.718	0.719	3.788	0.0	75.557	49.159	30.439	99.869	99.826	99.992
Nonlabens_sp_MIC269_genomic	94.553	94.596	0.579	97.764	97.777	97.585	91.114	97.606	97.697	97.459	97.503	96.265	97.860	0.0	97.412	97.568	97.123	100.000	99.984	100.000
Novosphingobium_pentaromativorans_US6_1_genomic	39.686	39.911	0.016	9.765	9.464	6.624	25.688	7.434	30.478	20.807	20.959	0.936	2.054	0.0	33.869	17.658	17.072	99.611	99.600	99.991
Novosphingobium_sp_PP1Y_genomic	77.315	77.516	0.594	98.359	98.352	98.231	74.815	97.672	97.954	98.173	98.160	93.748	92.867	0.0	97.457	98.162	94.837	99.999	99.988	99.999
Oceanithermus_profundus_DSM_14977_genomic	9.560	9.474	0.0	0.079	0.079	0.026	1.239	1.798	6.073	2.616	2.695	0.0	0.663	0.0	5.938	1.494	3.793	83.558	91.964	98.990
Oceanobacillus_iheyensis_HTE831_genomic	16.030	15.743	0.0	0.356	0.345	0.087	2.562	2.724	8.233	5.093	5.156	0.021	1.514	0.0	12.731	4.166	8.313	88.896	95.028	99.460
Octadecabacter_antarcticus_307_genomic	64.027	63.937	0.576	93.787	93.831	90.966	78.304	90.314	92.007	90.138	90.266	85.670	70.342	0.0	90.438	90.976	80.031	99.998	99.987	99.998
Octadecabacter_arcticus_238_genomic	44.784	44.858	0.261	7.172	6.855	3.981	22.063	8.385	30.506	19.268	19.178	0.888	2.341	0.0	35.246	16.334	19.986	99.005	99.459	99.992
Octadecabacter_temperatus_strain_SB1_genomic	66.279	65.891	0.0	8.677	8.402	5.015	35.164	8.997	43.529	33.525	33.570	0.063	2.000	0.0	53.433	29.402	25.918	99.443	99.549	99.998
Oleispira_antarctica_RB_8_genomic	87.319	87.537	0.031	78.647	77.695	72.987	93.972	50.710	96.237	93.685	93.610	20.262	19.286	0.0	96.572	88.753	88.310	99.998	99.969	99.999
Oscillibacter_valericigenes_Sjm18_20_genomic	90.700	90.726	0.238	94.665	94.688	93.284	85.757	91.995	94.515	93.597	93.595	87.203	61.675	0.0	93.994	93.724	89.356	99.999	99.996	99.999
Owenweeksia_hongkongensis_DSM_17368_genomic	88.450	88.577	0.037	99.439	99.403	99.087	98.154	98.378	99.350	99.189	99.214	94.142	73.392	0.0	99.224	99.236	98.959	99.999	99.991	99.999
Paenibacillus_durus_DSM_1735_genomic	0.638	0.635	0.0	0.065	0.064	0.069	0.099	0.253	0.273	0.262	0.265	0.046	0.227	0.0	0.545	0.258	0.446	34.401	68.756	80.864
Paenibacillus_sp_LPB0068_genomic	75.052	75.682	0.011	14.195	13.719	8.573	45.865	10.396	51.256	44.056	43.891	0.687	2.341	0.0	64.874	40.767	28.198	99.554	99.736	99.990
Palaeococcus_pacificus_DY20341_genomic	99.755	99.778	99.733	99.784	99.782	99.455	94.958	99.547	99.720	99.732	99.721	99.518	99.747	0.0	99.502	99.752	98.999	100.000	99.993	100.000
Paraglaciecola_psychrophila_170_genomic	93.845	93.840	0.0	61.094	59.748	52.554	88.822	30.600	90.693	85.268	85.174	6.959	8.890	0.0	93.263	77.545	66.481	99.988	99.950	100.000
Paraoerskovia_marina_strain_DSM_22126_genomic	98.663	98.654	0.020	97.927	97.821	97.477	96.043	95.139	98.489	97.608	97.644	77.324	48.211	0.0	98.312	93.317	98.489	99.999	99.976	99.999
Parvularcula_bermudensis_HTCC2503_genomic	96.761	96.714	0.0	73.710	72.435	66.842	94.747	45.749	96.005	92.320	92.304	14.744	10.478	0.0	97.216	85.172	82.695	99.991	99.968	99.997
Pelagibacterium_halotolerans_B2_genomic	86.092	85.796	0.0	31.968	31.065	23.617	71.292	16.602	74.486	58.119	58.069	1.283	11.888	0.0	77.653	47.822	35.141	99.855	99.882	99.997
Pelobacter_acetylenicus_strain_DSM_3247_genomic	99.230	99.244	91.411	99.126	99.103	98.774	96.743	98.783	98.868	98.769	98.745	98.954	100.000	38.269	98.307	98.988	5.662	100.000	100.000	100.000
Pelobacter_carbinolicus_DSM_2380_genomic	50.844	50.881	0.346	99.115	99.109	98.568	50.548	98.415	98.747	97.887	97.933	96.262	96.170	0.0	98.138	98.229	98.413	99.999	99.984	99.999
Persephonella_marina_EX_H1_genomic	96.661	96.950	0.0	54.721	53.199	46.160	89.223	29.418	89.996	85.827	85.878	4.517	7.222	0.0	94.709	76.730	68.792	99.988	99.945	99.997
Phaeobacter_gallaeciensis_210_Roseobacter_gallaeciensis_genomic	46.735	46.523	0.0	10.630	10.208	5.400	26.048	11.147	39.369	15.479	15.337	0.186	2.136	0.0	37.933	12.188	22.761	99.605	99.665	99.991
Phaeobacter_gallaeciensis_DSM_26640_genomic	67.569	67.883	0.076	98.197	98.267	97.974	90.494	90.873	95.600	97.232	96.961	86.941	58.598	0.0	93.535	96.840	91.181	99.994	99.910	99.994
Phaeobacter_gallaeciensis_strain_JL2886_genomic	87.945	87.639	0.0	45.803	44.652	36.406	80.270	25.669	82.292	66.865	66.601	3.513	5.105	0.0	81.181	53.034	37.601	99.966	99.952	99.998
Photobacterium_gaetbulicola_Gung47_genomic	89.462	89.692	0.033	39.301	38.389	30.216	75.836	18.946	78.966	68.493	68.609	1.940	4.982	0.0	83.708	60.858	39.820	99.933	99.877	99.998
Photobacterium_profundum_SS9_genomic	84.261	84.558	0.103	39.386	38.274	30.370	70.948	19.468	75.982	64.652	64.465	2.145	4.454	0.0	76.534	55.217	38.616	99.921	99.913	99.997
Phycisphaera_mikurensis_NBRC_102666_genomic	23.599	23.539	0.0	0.846	0.828	0.314	7.297	3.829	16.358	7.190	7.252	0.061	1.528	0.0	13.460	4.898	10.059	94.651	97.494	99.922
Piscirickettsia_salmonis_strain_AY3800B_genomic	8.663	9.070	1.684	10.391	8.576	11.619	2.940	10.438	7.890	9.460	14.453	8.421	9.173	0.0	6.784	10.221	2.588	36.942	35.635	25.632
Piscirickettsia_salmonis_strain_AY6297B_genomic	9.321	10.003	1.938	10.659	8.270	10.996	2.716	9.245	13.465	10.561	9.928	9.801	12.124	0.0	9.774	8.596	7.417	99.996	98.844	99.996
Piscirickettsia_salmonis_strain_AY6492A_genomic	4.379	3.541	0.015	3.655	3.073	2.412	2.390	2.381	5.185	1.474	1.000	0.280	0.167	0.0	3.381	1.651	3.316	40.031	40.219	43.113
Piscirickettsia_salmonis_strain_AY6532B_genomic	8.348	10.467	1.854	8.144	8.226	7.323	4.063	9.091	9.434	8.060	6.929	8.453	6.010	0.0	9.570	7.447	3.297	38.298	49.893	63.133
Piscirickettsia_salmonis_strain_CGR02_genomic	8.691	9.506	1.385	7.660	10.822	9.299	4.018	12.081	8.406	10.334	6.151	8.289	7.114	0.0	11.078	6.827	4.658	36.262	26.578	26.795
Piscirickettsia_salmonis_strain_PM21567A_genomic	5.307	4.161	0.0	3.839	3.941	2.219	2.413	2.307	5.434	1.169	1.790	0.350	0.245	0.0	3.886	1.522	4.221	41.520	59.518	70.035
Piscirickettsia_salmonis_strain_PM22180B_genomic	10.443	6.808	1.715	9.709	8.554	6.401	2.787	9.057	9.218	8.671	6.529	9.671	9.326	0.0	9.783	10.508	4.022	45.080	63.098	77.155
Piscirickettsia_salmonis_strain_PM23019A_genomic	5.378	6.606	0.039	4.596	4.082	3.037	3.035	2.212	6.776	1.970	1.894	0.351	0.507	0.0	4.407	1.811	5.101	61.596	89.479	99.361
Piscirickettsia_salmonis_strain_PM25344B_genomic	3.651	3.528	1.149	0.594	0.771	1.104	0.856	0.729	1.516	1.072	0.636	3.911	1.592	0.0	0.891	1.080	1.985	50.566	86.922	95.382
Piscirickettsia_salmonis_strain_PM31429B_genomic	9.332	11.153	1.525	10.334	13.980	8.612	1.700	8.568	7.535	8.737	9.142	7.478	9.410	0.0	10.730	10.704	6.754	68.044	97.887	99.992
Piscirickettsia_salmonis_strain_PM37984A_genomic	5.222	5.824	0.016	3.668	4.274	3.142	3.601	2.340	7.253	2.619	2.345	0.428	0.339	0.0	4.700	2.135	4.606	59.080	88.783	99.286
Piscirickettsia_salmonis_strain_PM49811B_genomic	9.461	9.657	1.472	6.897	4.727	6.705	1.375	6.398	7.508	3.958	7.942	7.607	3.256	0.0	7.010	5.937	3.578	93.570	99.143	99.990
Piscirickettsia_salmonis_strain_PM51819A_genomic	2.374	2.365	0.0	2.211	1.975	1.227	0.953	1.834	3.130	0.618	0.902	0.184	0.222	0.0	2.320	0.723	2.699	18.204	33.245	36.264
Piscirickettsia_salmonis_strain_PM58386B_genomic	10.426	10.123	1.508	13.977	12.488	8.771	1.235	9.034	9.221	11.008	10.781	10.415	16.691	0.0	7.087	12.291	3.854	46.179	54.987	76.653
Piscirickettsia_salmonis_strain_PSCGR01_genomic	9.732	7.585	1.415	6.707	8.605	9.440	2.115	7.556	9.144	7.097	6.418	8.733	4.844	0.0	7.367	5.965	2.282	60.216	91.902	99.969
Planktomarina_temperata_RCA23_genomic	23.005	22.739	0.0	0.611	0.596	0.266	4.684	3.026	11.997	8.354	8.371	0.042	0.877	0.0	16.646	6.714	11.958	93.207	96.358	99.787
Planococcus_antarcticus_DSM_14505_genomic	42.700	42.710	0.0	3.926	3.820	2.260	17.020	5.886	26.823	17.457	17.530	0.394	1.477	0.0	31.113	14.721	18.602	97.916	98.933	99.983
Planococcus_donghaensis_strain_DSM_22276_genomic	70.625	70.680	0.127	97.433	97.450	97.229	84.741	96.517	97.374	96.907	96.942	92.383	88.512	0.0	96.420	97.030	97.077	99.997	99.977	99.997
Planococcus_kocurii_strain_ATCC_43650_genomic	21.218	21.152	0.0	0.570	0.570	0.204	4.369	2.915	11.306	6.476	6.418	0.0	0.595	0.0	15.675	5.181	10.502	93.563	97.028	99.762
Planococcus_maritimus_strain_DSM_17275_genomic	27.920	28.030	0.0	1.744	1.703	0.694	6.251	2.919	18.788	7.903	7.904	0.0	0.665	0.0	15.522	6.814	12.899	96.989	98.438	99.977
Planococcus_plakortidis_strain_DSM_23997_genomic	0.081	0.081	0.017	0.0	0.0	0.0	0.0	0.022	0.008	0.024	0.029	0.0	0.029	0.0	0.044	0.022	0.053	17.262	52.848	63.084
Polaribacter_sp_Hel1_33_78_genomic	44.039	43.962	0.0	4.689	4.639	2.236	20.278	5.875	28.833	16.148	16.239	0.098	2.183	0.0	28.678	11.625	18.191	98.352	98.938	99.969
Polaribacter_sp_LPB0003_genomic	86.699	86.257	0.015	40.862	39.777	31.582	77.598	20.484	79.753	57.784	57.622	1.837	4.754	0.0	73.991	41.134	36.583	99.950	99.967	99.998
Polaribacter_sp_MED152_genomic	16.499	16.488	0.0	0.571	0.568	0.205	3.340	2.836	10.287	4.390	4.436	0.0	3.102	0.0	10.665	3.048	7.463	91.728	96.444	99.770
Prochlorococcus_marinus_AS9601_genomic	0.023	0.006	0.0	0.0	0.045	0.0	0.0	0.026	0.008	0.004	0.005	0.0	0.026	0.0	0.059	0.0	0.022	18.300	54.350	63.770
Prochlorococcus_marinus_bv_HNLC1_genomic	94.009	94.102	0.0	90.857	90.403	88.646	94.541	78.432	97.306	93.875	94.138	50.749	22.343	0.0	96.330	87.348	91.908	99.316	99.946	99.999
Prochlorococcus_marinus_bv_HNLC2_genomic	97.297	97.300	0.0	93.832	93.454	92.167	97.564	84.936	98.432	96.603	96.500	59.314	29.672	0.0	97.481	88.815	95.607	99.930	99.961	99.998
Prochlorococcus_marinus_str_MIT_9211_genomic	9.382	9.364	0.0	0.140	0.140	0.030	0.861	1.724	4.755	2.821	2.867	0.0	0.977	0.0	7.790	2.449	5.149	81.383	91.059	98.752
Prochlorococcus_marinus_str_MIT_9215_genomic	5.118	5.047	0.0	0.156	0.160	0.067	0.826	1.701	3.510	0.859	0.868	0.0	0.592	0.0	3.626	0.671	2.628	89.513	95.324	99.576
Prochlorococcus_marinus_str_MIT_9301_genomic	71.085	67.339	0.0	92.311	91.204	88.355	88.511	58.040	79.500	87.565	88.486	39.717	19.523	0.0	75.145	80.378	44.379	99.995	99.979	99.995
Prochlorococcus_marinus_str_MIT_9303_genomic	27.840	27.408	0.0	9.054	8.969	5.905	19.763	8.469	20.848	13.314	13.205	0.871	1.706	0.0	22.620	12.168	12.630	99.815	99.880	99.997
Prochlorococcus_marinus_str_MIT_9312_genomic	8.439	8.362	0.0	0.171	0.171	0.066	1.443	2.308	6.320	2.058	2.104	0.0	0.792	0.0	5.621	1.127	4.575	93.066	97.062	99.870
Prochlorococcus_marinus_str_MIT_9313_genomic	65.762	65.392	0.0	80.433	79.380	72.805	79.733	42.089	74.796	88.964	88.939	54.826	38.805	0.0	79.919	84.332	31.512	99.997	99.972	99.998
Prochlorococcus_marinus_str_MIT_9515_genomic	84.877	85.394	0.0	92.563	92.117	90.140	95.982	76.108	96.696	95.258	95.426	52.998	30.368	0.0	94.626	87.355	89.157	99.994	99.936	99.994
Prochlorococcus_marinus_str_NATL1A_genomic	9.680	8.628	0.0	1.162	1.189	0.564	6.619	1.810	5.588	3.350	3.270	0.032	0.660	0.0	6.010	3.474	3.635	91.119	96.035	99.761
Prochlorococcus_marinus_str_NATL2A_genomic	0.343	0.268	0.0	0.161	0.161	0.032	0.560	0.033	0.174	0.383	0.286	0.011	0.025	0.0	0.251	0.269	0.212	29.726	64.065	75.825
Prochlorococcus_marinus_subsp_marinus_str_CCMP1375_genomic	75.569	75.669	0.0	13.636	13.190	7.975	44.624	7.972	54.273	39.731	39.635	0.093	2.422	0.0	61.173	33.334	26.777	99.597	99.444	99.997
Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_genomic	31.333	31.462	0.0	2.885	2.848	1.165	12.113	6.209	24.542	9.605	9.734	0.0	1.889	0.0	23.126	6.459	15.883	98.054	99.063	99.990
Prochlorococcus_sp_MIT_0604_genomic	22.346	21.846	0.0	4.940	4.708	2.926	14.707	5.866	16.172	8.722	8.908	0.247	3.663	0.0	15.048	6.475	10.612	99.148	99.607	99.993
Prochlorococcus_sp_MIT_0801_genomic	18.644	18.227	0.0	2.654	2.509	1.035	14.637	3.133	11.469	9.482	9.357	0.175	0.942	0.0	10.216	7.850	6.637	96.851	98.159	99.957
Prosthecochloris_sp_CIB_2401_genomic	8.114	8.039	0.0	0.126	0.126	0.072	0.729	1.515	3.850	2.244	2.290	0.022	0.816	0.0	6.143	2.042	4.363	76.756	89.363	97.833
Pseudanabaena_sp_PCC_7367_genomic	43.328	43.286	0.0	2.702	2.599	1.103	13.952	5.263	23.952	18.213	18.333	0.209	1.154	0.0	33.065	15.985	19.753	96.840	98.331	99.926
Pseudoalteromonas_atlantica_T6c_genomic	3.057	3.032	0.0	0.027	0.027	0.026	0.097	0.836	1.456	0.660	0.657	0.014	0.271	0.0	2.122	0.529	1.620	63.230	84.997	94.970
Pseudoalteromonas_haloplanktis_TAC125_genomic	90.300	91.312	0.047	76.852	75.762	69.588	92.575	40.061	90.946	90.359	90.240	30.586	13.206	0.0	88.665	82.529	65.277	99.991	99.977	99.998
Pseudoalteromonas_issachenkonii_strain_KCTC_12958_genomic	0.127	0.118	0.0	0.015	0.014	0.015	0.079	0.072	0.166	0.141	0.068	0.0	0.007	0.0	0.095	0.114	0.061	8.564	42.449	48.211
Pseudoalteromonas_luteoviolacea_strain_S4054_genomic	72.249	71.035	0.011	14.031	13.590	8.415	44.655	9.875	50.429	42.057	42.061	0.428	5.143	0.0	60.214	36.700	28.045	99.551	99.692	99.995
Pseudoalteromonas_phenolica_strain_KCTC_12086_genomic	23.990	23.756	0.0	0.780	0.773	0.247	4.924	3.053	12.663	7.842	7.814	0.0	0.908	0.0	16.423	6.786	11.896	92.866	96.201	99.779
Pseudoalteromonas_rubra_strain_SCSIO_6842_genomic	7.927	7.881	0.0	0.106	0.104	0.012	0.504	1.560	3.582	2.207	2.202	0.012	0.406	0.0	5.815	2.140	4.091	78.659	90.534	98.177
Pseudoalteromonas_sp_OCN003_genomic	1.067	1.061	0.0	0.002	0.002	0.002	0.002	0.403	0.430	0.310	0.328	0.0	0.123	0.0	0.937	0.199	0.528	46.458	74.340	87.414
Pseudoalteromonas_sp_SM9913_genomic	0.093	0.083	0.0	0.0	0.0	0.0	0.017	0.028	0.057	0.031	0.060	0.0	0.034	0.0	0.066	0.039	0.055	3.757	30.406	33.688
Pseudoalteromonas_translucida_KMM_520_genomic	0.812	0.773	0.014	0.136	0.095	0.076	0.131	0.337	0.439	0.259	0.249	0.066	0.225	0.0	0.553	0.322	0.345	60.593	83.204	94.087
Pseudomonas_balearica_DSM_6083_genomic	94.286	94.453	0.017	83.123	82.338	78.003	94.038	56.636	95.662	88.566	88.360	24.272	14.653	0.0	93.740	74.371	80.850	99.999	99.993	100.000
Pseudomonas_litoralis_strain_2SM5_genomic	0.375	0.375	0.0	0.044	0.044	0.022	0.089	0.183	0.201	0.175	0.162	0.0	0.107	0.0	0.200	0.079	0.184	21.184	55.495	66.421
Pseudomonas_pohangensis_strain_DSM_17875_genomic	8.017	7.998	0.0	0.117	0.117	0.052	0.878	1.584	4.695	2.291	2.275	0.0	0.336	0.0	5.649	1.822	4.077	81.207	91.724	98.581
Pseudomonas_sp_MT_1_genomic	7.984	8.329	0.0	0.320	0.264	0.023	1.651	0.782	3.915	2.454	2.352	0.040	0.625	0.0	5.263	1.830	3.454	69.728	88.275	96.592
Pseudomonas_stutzeri_CCUG_29243_genomic	0.267	0.190	0.0	0.069	0.066	0.129	0.054	0.196	0.165	0.018	0.077	0.108	0.048	0.0	0.083	0.022	0.057	12.084	46.810	54.474
Pseudomonas_stutzeri_strain_19SMN4_genomic	1.484	1.447	0.0	0.054	0.046	0.018	0.107	0.382	0.601	0.435	0.343	0.052	0.089	0.0	0.806	0.342	0.555	52.637	79.139	91.061
Pseudomonas_stutzeri_strain_273_genomic	5.066	4.609	0.0	0.132	0.192	0.065	1.382	0.747	2.286	1.550	1.618	0.031	0.313	0.0	2.738	1.295	1.810	49.745	77.600	88.789
Pseudomonas_xanthomarina_strain_LMG_23572_genomic	0.078	0.087	0.0	0.0	0.0	0.054	0.020	0.032	0.059	0.011	0.011	0.079	0.029	0.0	0.030	0.007	0.009	7.090	38.597	43.927
Pseudovibrio_sp_FO_BEG1_genomic	22.335	22.430	0.0	0.660	0.631	0.286	4.038	3.167	11.517	7.919	7.877	0.034	0.545	0.0	16.343	6.927	11.838	91.369	96.010	99.670
Psychrobacter_sp_AntiMn_1_genomic	27.559	27.482	0.033	2.517	2.425	1.511	6.911	3.630	16.553	7.410	7.382	0.242	5.430	0.0	15.788	6.492	12.558	96.856	98.638	99.954
Psychrobacter_sp_G_genomic	9.296	9.277	0.0	0.118	0.112	0.155	0.853	1.602	5.521	2.696	2.581	0.0	0.240	0.0	6.575	2.112	5.169	85.988	94.045	99.268
Psychrobacter_sp_P11F6_genomic	86.015	86.010	0.022	68.367	67.130	60.545	70.850	34.142	86.519	74.963	75.397	13.077	11.227	0.0	80.975	67.909	50.607	99.996	99.957	99.998
Psychrobacter_sp_P11G3_genomic	4.116	4.228	0.0	0.365	0.323	0.206	1.286	0.694	3.367	1.224	1.200	0.021	0.189	0.0	3.366	1.352	3.442	95.572	97.495	99.895
Psychrobacter_sp_PRwf_1_genomic	10.359	10.274	0.0	0.347	0.329	0.209	1.424	1.856	4.948	3.155	3.254	0.161	0.591	0.0	7.723	3.117	5.721	82.779	92.201	98.784
Psychroflexus_torquis_ATCC_700755_genomic	33.090	33.121	0.0	2.061	2.029	1.097	10.331	5.015	19.105	12.362	12.350	0.375	2.201	0.0	22.928	10.248	14.820	96.331	98.330	99.947
Psychromonas_ingrahamii_37_genomic	92.328	92.416	0.0	66.903	65.555	58.643	89.761	38.484	91.206	85.057	84.909	11.506	15.505	0.0	91.722	77.393	64.830	99.990	99.989	99.999
Psychromonas_sp_CNPT3_genomic	94.943	94.961	0.058	91.517	90.808	89.312	95.455	75.740	96.977	95.031	94.970	51.525	54.251	0.0	96.211	91.817	93.230	99.999	99.967	99.999
Pusillimonas_sp_T7_7_genomic	94.314	94.405	0.0	54.270	52.964	44.959	87.692	27.788	90.219	83.695	83.557	4.629	7.277	0.0	93.817	74.903	56.845	99.979	99.955	99.995
Pyrobaculum_aerophilum_str_IM2_genomic	93.892	94.328	0.0	52.653	51.356	43.626	87.641	24.630	89.425	85.392	85.384	4.409	9.364	0.0	94.566	82.754	60.989	99.981	99.942	99.997
Pyrococcus_abyssi_GE5_genomic	59.001	58.543	0.0	6.993	6.753	3.477	28.089	6.604	36.553	27.500	27.565	0.0	2.440	0.0	45.566	24.024	20.362	98.822	99.104	99.993
Pyrococcus_furiosus_DSM_3638_genomic	90.118	90.079	0.077	73.591	72.637	67.942	92.020	43.736	94.617	90.550	90.474	16.704	12.114	0.0	94.713	88.392	78.494	99.995	99.973	99.998
Pyrococcus_horikoshii_OT3_genomic	36.302	36.013	0.0	1.417	1.417	0.422	9.170	4.094	19.816	13.180	13.279	0.0	1.018	0.0	27.007	11.368	15.922	96.208	97.763	99.939
Pyrococcus_sp_NA2_genomic	59.648	59.769	8.463	99.859	99.893	99.754	22.746	99.639	99.754	99.776	99.615	98.949	99.671	0.0	99.214	99.823	99.809	99.998	99.991	99.998
Pyrococcus_sp_ST04_genomic	13.275	13.166	0.0	0.206	0.206	0.0	1.329	1.930	6.902	3.787	3.763	0.0	0.583	0.0	8.968	3.230	6.240	84.376	94.339	98.985
Pyrococcus_yayanosii_CH1_genomic	22.856	23.064	0.0	0.335	0.335	0.261	5.425	2.801	13.051	8.601	8.821	0.004	0.755	0.0	16.929	7.824	10.445	93.677	97.127	99.844
Pyrodictium_delaneyi_strain_Su06_genomic	12.692	12.686	0.0	0.028	0.028	0.0	1.149	2.076	6.265	4.173	4.211	0.0	0.958	0.0	8.931	3.540	6.996	84.533	93.197	98.929
Pyrolobus_fumarii_1A_genomic	2.833	2.833	0.0	0.0	0.0	0.0	0.059	0.771	1.239	0.758	0.796	0.0	0.159	0.0	2.297	0.874	1.805	61.649	84.091	94.523
R2A19_S7_contigs	2.447	2.446	0.067	0.113	0.096	0.118	0.341	0.540	1.448	0.880	0.864	0.107	0.165	0.0	1.771	0.504	1.426	84.774	92.829	98.686
R2A29_S8_contigs	98.744	98.746	4.645	99.684	99.746	99.365	90.003	99.244	99.647	99.357	99.327	98.041	99.632	0.0	99.461	99.379	99.592	99.988	99.863	99.991
R2A2_S5_contigs	28.808	28.557	0.0	3.383	3.176	1.431	20.748	2.713	13.765	11.106	11.226	0.020	0.775	0.0	16.363	9.786	9.742	96.424	97.490	99.753
R8_63_S2_contigs	9.761	9.809	0.014	1.430	1.375	0.412	4.168	2.238	7.477	2.947	3.012	0.137	0.199	0.0	6.353	2.342	5.826	97.521	97.036	99.716
RNODE_100_length_1999_cov_6.33080	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	6.591	98.988	98.118	99.494
RNODE_107_length_1496_cov_161.33989	30.000	30.000	0.0	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.0	99.688	98.433	99.817
RNODE_108_length_2015_cov_7.02007	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.714	97.582	99.809
RNODE_109_length_1521_cov_3.43229	20.000	20.000	0.0	10.000	10.000	9.713	10.000	17.218	22.535	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.873	99.546	99.907
RNODE_10_length_6468_cov_8.06035	30.000	30.000	7.982	10.000	10.000	10.000	10.000	10.769	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	0.194	99.854	99.063	99.905
RNODE_110_length_1672_cov_10.73939	20.000	20.000	0.0	10.000	10.000	10.000	10.000	10.000	16.424	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.770	96.145	99.903
RNODE_114_length_10406_cov_5.47746	10.000	10.000	2.608	10.000	10.000	10.000	9.967	10.471	10.000	10.000	10.000	10.000	10.000	9.993	10.000	10.000	0.0	99.925	98.267	99.925
RNODE_116_length_4192_cov_3.28201	10.000	10.000	0.0	10.000	10.000	10.000	1.156	10.894	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	51.731	62.266	90.556
RNODE_122_length_6709_cov_4.03320	10.000	10.000	7.367	10.000	10.000	10.000	5.385	10.000	10.000	10.000	10.000	9.560	10.000	0.0	10.000	10.000	10.000	97.332	84.027	99.228
RNODE_125_length_3363_cov_4.82640	10.000	10.000	0.0	10.000	10.000	10.000	37.270	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.994	99.958	99.994
RNODE_126_length_3157_cov_3.75885	10.000	10.000	7.614	10.000	10.000	10.000	8.341	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	10.000	10.000	95.946	95.726	99.222
RNODE_127_length_1885_cov_8.56361	20.000	20.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	10.000	0.0	10.000	0.0	10.000	10.000	0.0	99.576	98.196	99.844
